ID,star,STARmeter
nm4465402,Ingrid Olava,172781
nm4464770,Talisa Lilly Lemke,912577
nm5079826,Marizette Tarlier,8029650
nm2732125,Daniel V. Graulau,192810
nm3071848,Kiki Sugino,403910
nm0284780,Brigitte Fontaine,1125554
nm0526729,Elsa Lunghini,100993
nm4590051,Eleonore Saintagnan,1852139
nm4224686,Germaine Fouya Boukari,6514415
nm1026008,Charlie Dupont,199168
nm0781003,Thierry Sebban,6682659
nm3504405,Alex Ross Perry,24914
nm15767661,Ahmed Bernaoui,3369272
nm2537631,Douglas Attal,348699
nm0319382,Marie-Agnes Gillot,892410
nm0208452,Massimo de Francovich,465224
nm8013319,Gilles De Schrijver,6296783
nm5530772,Puti Sri Candra Dewi,1456594
nm4977839,Michaela Deprince,223546
nm5952550,Marie Caldera,9358038
nm1900110,Muriel Santa Ana,215670
nm2494529,Neil Malik Abdullah,175910
nm9776232,Gavril Gordon,7874396
nm6260692,Yvon Hem,1540630
nm4650599,Kamil Malecki,12916969
nm0345146,Changwei Gu,268234
nm4938682,Klaus Biesenbach,1579173
nm2246740,Imran Hasnee,722671
nm4983927,Toldan,2993834
nm0239515,Gerard Dubouche,778637
nm1801745,Laurence Ursino,408881
nm2254174,Eliseu Huertas,1225587
nm0759644,Menderes Samancilar,96156
nm4941335,Nadjib Oulebsir,5524933
nm0961869,Anisia Uzeyman,175922
nm1007525,Alvaro Longoria,276812
nm10204918,Jean-Paul Peguiron,7523359
nm1697712,Lisa Datz,66455
nm14372133,Park Hyun-woo,652160
nm0005515,Lars Ulrich,29403
nm0275093,Michel Ferry,1782743
nm3978899,Vincent Launay-Franceschini,1590252
nm4547636,Alexandre Desane,624609
nm2518474,Gyongyver Bognar,277305
nm0514666,Steve Little,426413
nm0371890,Michel Hazanavicius,21355
nm4732194,Jamil Khoury,2173560
nm0712529,Joel Ravon,9109825
nm4374332,William Spicer,1126288
nm0270547,Jules Feiffer,104790
nm5211701,Adrian Guillette,11751746
nm4784005,Nada Chouaib,4667799
nm0480831,Axelle Laffont,83682
nm1132658,Louis Langree,13204054
nm1998810,Fernanda Vianna,911803
nm4579130,Sinziana Nicola,1025845
nm5444046,Margarete Sieveking,2512895
nm1835511,Alex Hatz,301108
nm4164873,Louis Tomlinson,40343
nm4022330,Sergi Moreno,216239
nm1904601,Annie Lacroix-Riz,3179208
nm1720035,Virginie Hocq,340983
nm4701997,Chanelle Aponte Pearson,800309
nm3244111,Jordi Bonet i Armengol,2079452
nm2363846,Dominic Ciccodicola,3041734
nm0018132,Lisa Azuelos,74676
nm0347482,Lara Guirao,258019
nm5372098,Karim Bouzra,5805687
nm0001661,Rob Reiner,2319
nm2252105,Gerald Huther,1243287
nm6007231,Benjamin Mandeau,3902819
nm5869155,Liv LeMoyne,245967
nm0518742,Lise London,9813798
nm3562967,Zita Kraszko,1649581
nm3528523,Judith Hill,118115
nm4539692,Roberto Aguire,88711
nm2658243,Damien Roussineau,12346142
nm1218767,Myles Paige,1007655
nm5677961,Herbert Quinteros,2741843
nm2670346,Maxime Kathari,862323
nm5977162,Michele Botella,6846107
nm0806006,Robert Sloan,8842320
nm8880876,Lang-Khe Tran,376790
nm0015130,Demet Akbag,54941
nm2196661,Mohamed Aroussi,526642
nm3260339,Emile Bertherat,451968
nm2081382,Juliano Ribeiro Salgado,235374
nm0318409,Sean Gilder,12756
nm0317592,H.R. Giger,33754
nm0000958,John Boorman,11218
nm7312605,Mutar Djebate,10933215
nm2634944,Daniel Cordier,2062451
nm0560808,Julie Mauduech,155076
nm1311741,Hichem Yacoubi,161264
nm5567655,Hubert Viel,12962328
nm5640194,Marie Jose Mondzain,8606060
nm0597817,Marie Jose Mondzain,8138557
nm6055588,Noor Gabai,2103797
nm2347189,Alex Nazzi,967368
nm5855685,Giovanni Senzani,11069336
nm8041054,Hui-ming Wen,8496045
nm5994098,Archie Madekwe,827
nm1375786,Thabo Mbeki,1420198
nm1645509,Lorie Pester,166020
nm0548266,Mary Ellen Mark,307648
nm5961237,Nadia Moussa,9475706
nm3521548,Mathieu Spinosi,355884
nm12433039,Kishan Tiwari,4520169
nm0457995,Sigurjon Kjartansson,89737
nm6007845,Savas Dimopoulos,8999973
nm5874825,Yasser Michelen,252241
nm6432364,Frederic Charlatte,13231050
nm15547053,Kim So-Young,8871017
nm5680298,Romuald Lavrynovic,547504
nm6601314,Igor Van Dessel,104354
nm0053064,Francois Barat,84224
nm1296571,Xue-bing Wang,338248
nm0078925,Eve Best,1800
nm5240127,Louise Coldefy,232835
nm7769605,Tormod Dalen,5112325
nm6772304,Manon Cerret,12194500
nm1949938,Psyche Piras,8448339
nm3338018,Jadon Sand,32310
nm0023703,Christophe Aleveque,1278181
nm1167461,Hamidou Savadogo,8309981
nm5288162,Marten Kaevats,11480867
nm3400818,Mathilde Bisson,330854
nm6497475,Rayma Suprani,2335040
nm5105571,Thomas Wieder,12698972
nm4207820,Pedro di Pietro,7563052
nm7896328,Naomi Aldort,801094
nm6975800,Sarah-Eve Grandmaison,11143171
nm6281513,Giovanna Tiezzi,5763047
nm0395758,Lili Horvath,576647
nm0335951,Stephan Grossmann,191808
nm4125561,Rosa Bursztein,401243
nm2536691,Jonathan Capdevielle,2223334
nm3827087,Song Sae-Byeok,96935
nm6472307,Narimene Saidane,7909680
nm6568419,Camille Brisson,9290114
nm3841030,Yaakov Zada Daniel,36867
nm7604836,Tom Ssekabira,10051314
nm0218022,Benoit Delepine,204383
nm12754140,Susan K. Hoerger,3435106
nm2379003,Elit Iscan,90022
nm0760850,Bruno Sanches,133498
nm0369589,Hugues Hausman,5684942
nm1775466,John Legend,19182
nm0623899,Claire Nebout,187253
nm4090362,Ryan Shoos,408175
nm6854734,Alex Margolle,1894432
nm5518888,Jean-Stan du Pac,436763
nm5697371,Delia Espinat-Dief,333389
nm0167043,Hans Peter Cloos,1262064
nm3851212,Lachlan Woods,474209
nm0011242,Neile Adams,12425
nm0885623,Johan Van Assche,195629
nm7559720,Maria Salvino dos Santos,5715961
nm9596687,Feng Yuanzheng,4856574
nm2267372,Adam Tsekhman,36490
nm5835038,Elias Schwarz,213179
nm15613879,Tony Leung Ka Fai,1230216
nm3872496,Luzer Twersky,151926
nm0688636,Laura Poitras,37728
nm0255693,Pascal Elso,316793
nm3848394,Anissa Allali,1316456
nm7312807,Klara Kristin,17474
nm6705453,Ricardo Ariel Toribio,5865219
nm3756145,Michael Bernadat,4424362
nm6060297,Michael Bernadat,10632247
nm6619279,Adam Hegazy,4213926
nm4703413,Liu Yu,4148393
nm9360545,Liu Yu,6227299
nm1840673,Lili Popovich,1387980
nm0545021,Julie Marboeuf,842438
nm3471261,Francois Zabaleta,3269872
nm5933048,Mary Holst Bremstad,1141624
nm1551040,Mickey O&#039;Hagan,68660
nm3251812,Matthew Shear,61410
nm0310922,Anna Gaylor,153219
nm0231661,Arnaud Dommerc,2020013
nm0846705,Afida Tahri,789484
nm13330129,Florian Revol,5957401
nm3938214,Mohamed Aouragh,8695936
nm0239700,Marion Ducamp,711211
nm1544650,Jocko Sims,14076
nm0238265,Agathe Dronne,462597
nm6197804,Torgeir Lund,1538190
nm4430776,Pete Meads,364271
nm6236049,Ole Eliassen,9482580
nm7331540,Alice Dessuant,876169
nm7640683,Laurence Blisson,6915491
nm4717664,Joseph Haro,95590
nm7348455,James Lee Miller,1254383
nm7319097,Badjeneba Cisse,3365922
nm7676105,Viri Seng Samnang,8541364
nm5082557,Frederic Lloret,3549321
nm12750971,Daniela Barroso,12935229
nm4443973,Pauline Jacquard,142251
nm0219204,Mimi Denissi,139397
nm2106007,Natalie Gavin,22145
nm6896327,Arman Saribekyan,7834287
nm6235401,Bellamine Abdelmalek,262708
nm7513401,Da&#039;Sean Minor,10256862
nm0178690,Juan Carlos Copes,286911
nm2028442,Cristina Pato,1345233
nm0658956,Susana Pampin,608788
nm1501089,David Clavel,1363310
nm10938384,Sandeh Veet,7591370
nm5394573,Luna Picoli-Truffaut,589937
nm1124011,Jenifer Bartoli,197263
nm1654784,Mario Fanfani,296926
nm0304521,Christophe Gans,18411
nm2038170,Valorie Curry,2614
nm7241190,Humana Espectral Amarilla,2912791
nm3075642,Kelley Costigan,876541
nm2180995,Nadia Jandeau,1092259
nm8557348,Iris Bry,83890
nm0096983,Wes Borland,54722
nm0495877,Fran Lebowitz,23251
nm1728758,Norina Nobashari,11841219
nm12122221,Anastasia Sheveleva,10668069
nm0776079,Felicia Shulman,51703
nm0523486,Mariana Loyola,37047
nm4248765,Lauren Ridloff,8896
nm5943198,Robi Urs,390382
nm10457872,Serge Graide,8529137
nm5857790,Camila Arteche,170929
nm2256637,Bassem Fayad,752974
nm1383502,Jo-Anne Lee,9776402
nm4178142,Jo-Anne Lee,365348
nm0497546,Jo-Anne Lee,596055
nm2064274,Maria Duplaa,447838
nm1962453,Scott Asheton,825993
nm3335834,Jacob Appelbaum,385084
nm9293129,Sarah Henochsberg,1277982
nm8539737,Gabriele Galetta,404746
nm0160381,William Christie,761004
nm8123280,Ali Reza Aghakhani,6831447
nm3442970,Ali Reza Aghakhani,12175117
nm2343418,Aaron Moten,28479
nm7098095,Vitaliy Matvienko,2838862
nm7257783,Evelin Dobos,47785
nm4225644,Enrico Roccaforte,848600
nm0154210,Francois Chattot,126069
nm8035634,Abou Fofana,12473353
nm3732981,Said Serhan,431018
nm8152221,Barbara Colen,165100
nm1298152,Peter Bebjak,173599
nm1594572,Franck Pitiot,382562
nm4714099,Lola Marois Bigard,428039
nm4754741,Ruairi O&#039;Connor,4170
nm11949088,Ruairi O&#039;Connor,1632550
nm7588067,Mareme N&#039;Diaye,753620
nm1382680,Thomas Suire,1814582
nm1719934,Pascale Bodet,438458
nm1242398,Kitodar Todorov,239246
nm5707880,Phil Burgers,81648
nm3934959,Da Peng,79612
nm8331034,Maria Camila Castrillon,2219172
nm6451779,Kyle M. Hamilton,597199
nm8397366,Haythem Achour,2142703
nm15685474,Nithya Menon,8769356
nm0580698,Isabelle Mergault,229570
nm1982556,Julie de Bona,27491
nm1709871,Gerard Guerrieri,2813587
nm0858061,Sebastien Thiery,596452
nm9148985,Yuzu Hori,7908005
nm0525910,Louis Lumiere,55433
nm8292816,Souleymane M&#039;Baye,7609071
nm7619662,Gary Hottegindre,9546029
nm9364577,Mathieu Capella,1406790
nm1181876,Denis Marechal,1534847
nm4728607,Olivier De Benoist,1126854
nm8615352,Siddharth Dhananjay,58040
nm8683179,Sidi Mejai,817512
nm4131249,Franck Boss,1556964
nm0224937,Fatoumata Diawara,247905
nm1961734,Arnaud Fleurent-Didier,730706
nm6476224,Park So-Dam,5480
nm2861279,Myriam Bravo,799669
nm6473459,Manuel Mirabal,6470825
nm11077216,Ashkan,4234024
nm10863257,Zoe Arnao,83413
nm7626188,Yuhei Sakuragi,316007
nm1183205,Neil deGrasse Tyson,13856
nm9081862,Abeer Khalid,3826251
nm0199687,Marek Daniel,770963
nm0001707,Paul Schrader,4799
nm6767346,Justin Torrence,251524
nm9208935,Giuseppe D&#039;Ambrosio,1122360
nm4688158,Karina Buhr,10624892
nm1130898,Joseph Dahan,5127191
nm0046663,Souraya Baghdadi,7313760
nm8401185,Rachelle Vinberg,63191
nm2680087,Sandrine Bulteau,9431020
nm1106618,Isabelle Vitari,279320
nm7311136,Axel Cuisin,12524109
nm4001519,Giovanni Anzaldo,511082
nm2638243,Ianis Guerrero,100126
nm6873021,Diane Prost,7494607
nm1875689,Agustina Quinci,476641
nm0005014,David Hockney,213138
nm1415783,Soren Hellerup,73715
nm10221049,Leopold Moati,276219
nm0869304,Nina Totenberg,268299
nm1967893,Leslie Feist,87908
nm9112772,Uvin Wang,85050
nm1573418,Milena Mancini,398095
nm9617519,Baptiste Pinteaux,927311
nm1238555,JD Pardo,5903
nm3247828,Ed Sheeran,11924
nm9169024,Lily Meriadec,3480307
nm0001885,Lars von Trier,2267
nm13929636,Julio Cesar Alonso,3427580
nm9836726,Mederic Sergott,11614162
nm5331335,Erkan Kolcak Kostendil,17298
nm0000801,Olivier Assayas,17534
nm1159569,Prune Lichtle,986856
nm0494394,Manuel le Lievre,631017
nm8643487,Vivien Lyra Blair,7208
nm8110705,Anwar Hashimi,1234531
nm5232400,Antonia Buresi,380028
nm1446274,Anne Serra,83581
nm7271615,Camille Aguilar,49922
nm1614814,Claire Dumas,268188
nm5326667,Mehdi Meskar,164690
nm7168452,Vasiliy Popov,10312148
nm7008369,Jung-hyun Lee,4068346
nm7241979,Jung-hyun Lee,3587680
nm6003514,Jung-hyun Lee,9311478
nm7607162,Gasper Markun,518398
nm0000684,Nana Visitor,2317
nm4775103,Angela Cortez,97417
nm12425929,Manuel Pons,11668222
nm13139222,Ribbon,7707296
nm10157498,Ellie O&#039;Halloran,311494
nm4452063,Yona Rozenkier,281612
nm1975628,Mark O&#039;Brien,12943
nm7797377,Mark O&#039;Brien,13186468
nm0024850,Souad Amidou,333262
nm1906042,Colin Jost,3534
nm1538535,Pedro Castanheira,1278309
nm9447744,Eilam Wolman,11538649
nm0486188,Remi Lange,329468
nm5619620,X Mayo,21692
nm10866002,Hussein Sam,1246012
nm0896612,Emmanuel Vieilly,635987
nm4694127,Calvin Demba,51874
nm0122987,Bill Burr,3110
nm10884379,Sama Al-Khateab,1489158
nm8352392,TS Madison,15373
nm4731418,Lucio A. Rojas,85215
nm1889959,Brice Ormain,11053450
nm7828911,Gaspard Martin Laprade,11941365
nm9317294,Malea Emma Tjandrawidjaja,50614
nm13315596,Xenia Roset,567602
nm7303066,Elise Lissague,1109621
nm7685635,Houman Kiai,1213430
nm5872124,Azelarab Kaghat,10653452
nm0221029,Patrick Descamps,145748
nm10620405,Georges Betzounis,7887779
nm4452669,Anna Prochniak,26426
nm11739796,Liu Min,9029509
nm10780410,Ryugyo Kurashima,8866267
nm1119022,Alexis Michalik,99880
nm10587003,Itamar Rose,13068198
nm10777166,Jean-Benoit Diallo,7547312
nm12253055,Manon Lemoine,788067
nm8161517,Sarah Perriez,1005308
nm10682026,Edouard Sulpice,278187
nm10196568,D&#039;angelou Osei Kissiedu,271572
nm1542190,Pierre Azema,347727
nm0623478,Makhaola Ndebele,1380081
nm8167680,Gabriel Sara,3055070
nm5811406,Leah Tonic,2633233
nm3116470,Maanvi Gagroo,50221
nm0038190,Sebastian Arzeno,404469
nm9355972,Elena Zamyarkova,695379
nm7035760,Woody Norman,11590
nm5294269,Fary,361533
nm0248591,Rike Eckermann,450628
nm6162988,Camille Freychet,12827958
nm8478104,Malky Goldman,100307
nm2843024,Rebecca Breeds,6329
nm10424398,Roland Chao,12152692
nm10688500,Isabelle Zighondi,637538
nm13609822,Hannah Macpherson,2013168
nm1680829,Hannah Macpherson,78842
nm8032985,Adamou Wane,379960
nm6342705,Etienne Galloy,194099
nm5330775,Lana Rockwell,176197
nm11379404,Karoline Rose Sun,228175
nm11380294,Remanindry,5120262
nm0195197,Normand d&#039;Amour,195682
nm4922415,Kaveh Ahangar,1118023
nm7988463,Renata Carvalho,412761
nm1191625,Juan Alari,955509
nm8429241,Mohamed Hmimsa,656680
nm7995313,Maia Mayor,401819
nm3281162,Rati Oneli,315718
nm4210060,Marie Clement,1126967
nm0701354,Jean-Philippe Puymartin,733276
nm6159551,Leo Riehl,958707
nm4826842,Julien Pestel,200438
nm6368502,Leo Lorleac&#039;h,865900
nm6818878,Beatrice Facquer,1558150
nm1929699,Naidra Ayadi,99842
nm0001144,Celine Dion,5357
nm12444764,Les Mabaleka,583171
nm7711960,June Assal,1667114
nm12766685,Milan Alfonsi,2318798
nm2273354,Edgar Morais,63512
nm12277485,David Scicluna,889412
nm14233821,Kim Young-Ho,10357546
nm15590302,Kim Young-Ho,5945524
nm4873653,Kim Young-Ho,218221
nm2826867,PJ McCabe,132989
nm12374506,Kassia da Costa,1764103
nm0060221,Linda Bassett,3272
nm4987685,Nader Khademi,52894
nm11134863,Pauline Clement,8449981
nm9331617,Pauline Clement,165265
nm5015775,Laure Giappiconi,159404
nm10847160,Suzanna Son,6985
nm8653145,Maria Ribot,10367894
nm10212668,Abolfazl Kahani,4443520
nm3806499,Cezar Antal,330586
nm0350767,Eric Genovese,1464098
nm4593293,Imane Elmechrafi,130200
nm5274347,Yara Abou Haidar,11574589
nm0644314,Gregoire Oestermann,245203
nm4424401,Marie Loustalot,821235
nm1116205,Karina Marimon,292931
nm3241198,Nate Nichols,1172851
nm0864812,James Toback,33922
nm5216205,Adam Bobik,257536
nm3513533,Stephanie Hsu,1867
nm0118623,Jeff Buckley,56894
nm13040207,Charlotte de Laubier,8613180
nm11565210,Bosh,134685
nm13842496,Silvio Aguilar,10057958
nm0758161,Pierre-Henry Salfati,354532
nm6783037,Kseniya Zueva,415063
nm4358738,Arnaud Rebotini,382581
nm7865906,Audrey Pirault,171665
nm7381492,Sam Mirhosseini,266452
nm1690853,Frankie Wallach,133556
nm8328974,Maria Eugenia Suarez,803122
nm2564338,Shari Finkelstein,380621
nm0489946,Susana Lastreto,2134251
nm0048122,Sidiki Bakaba,551887
nm0084777,Anna Bjelkerud,182209
nm0346306,Stephan Guerin-Tillie,148899
nm1173583,Franck Zerbib,9658361
nm5164858,Sylvain Urban,315182
nm3562776,Valerie Moinet,1733841
nm6745703,Matthieu Moerlen,1279308
nm4107643,Josephine Ann Endicott,8026939
nm5563435,Sophie-Marie Larrouy,261637
nm0476201,Karyn Kusama,12233
nm8384526,Benjamin Tranie,488421
nm3855650,Annalisa Ferrari,1557299
nm10266792,Annalisa Ferrari,9310818
nm1873099,Jennie-Anne Walker,1169810
nm9186879,Vahid Mobasheri,726336
nm3876193,Ezequiel Pierri,405715
nm4070922,Mathieu Madenian,491407
nm4282193,Whitney Weir,522553
nm0263429,Daniele Evenou,461577
nm0529616,Pierre Leon,410543
nm3896916,Francis-William Rheaume,181374
nm14979974,Otilia Panaite,1849056
nm0154340,Pierre Chaussat,9626971
nm15578240,Wu Nien-Jen,11459520
nm0642368,Terry O&#039;Quinn,2892
nm0081622,Etienne Bierry,12036896
nm0659029,Rebecca Pan,164132
nm0932194,Roger Willie,102026
nm0642145,Ed O&#039;Neill,2039
nm0005074,Melina Kanakaredes,4219
nm0693389,Alexandre Pottier,12428082
nm0059817,Alain Bashung,356650
nm0514459,Heather Litteer,41587
nm0332690,Franck Gourlat,902092
nm0117697,Anna Bruggemann,60813
nm0152211,Marc Chapiteau,351278
nm0970302,Santi Sudaros,943365
nm0607221,Layton Morrison,115677
nm0722078,Yasmina Reza,217002
nm0045625,Yvon Back,291958
nm0780014,Pierre-Olivier Scotto,10457519
nm0107302,Ian Brennan,33258
nm0697683,Marco Prince,755441
nm0291790,Jacques Frantz,192965
nm14401283,Shin Ha-Kyun,5297750
nm0793784,Shin Ha-Kyun,28404
nm0567239,Suli McCullough,36080
nm0001519,Ian McDiarmid,2783
nm0503208,Jerome LePage,213536
nm0910076,Lisa Ann Walter,858
nm2802833,Tom Greaves,513874
nm0681543,Veronique Picciotto,685643
nm15668302,Kim Yejin,10690003
nm12796356,Kim Yejin,6249390
nm0495470,Josephine Lebas Joly,481801
nm0116178,Jacques Brunet,469567
nm0078712,Dominique Besnehard,174030
nm0282433,Chloe Flipo,1442734
nm0116515,Nando Bruno,857641
nm0431031,Thomas Jouannet,61080
nm0031415,Enrica Antonioni,444513
nm1904665,Bernard Magrez,4313097
nm0754513,Evan Sabara,52045
nm1554665,William Geslin,1154894
nm0641944,Shaquille O&#039;Neal,11395
nm0260632,Dana Eskelson,21014
nm1377604,Heidi Vance,1552485
nm12292411,Benoit Briere,5728802
nm0110301,Benoit Briere,247796
nm0765324,Nicolas Sarkozy,176118
nm0147825,Cedric The Entertainer,9087
nm1533560,Romain Berger,1051545
nm0375374,Randee Heller,12268
nm1778291,Denny Denison,12118563
nm1708891,Sonia Lacen,2020449
nm0145290,Keith-Lee Castle,83178
nm0503325,Francis Leplay,449017
nm4398134,Raphael Goldman,9514770
nm1727307,Raphael Goldman,3541218
nm4775807,Nawel Ben Kraiem,1383786
nm8182981,Song Dandan,2332618
nm6342673,Boubacar Souna,2806845
nm15525839,Niels-Bruno Schmidt,1648654
nm0773134,Niels-Bruno Schmidt,74570
nm1480576,Odgerel Ayusch,7076380
nm1714793,Jamie Isaac Conde,2772641
nm0498527,Michel Leeb,439680
nm1554762,Nicolas Jouxtel,840713
nm3194262,Arthur Fogel,490203
nm1795351,Abdou Elmesnaoui,4246472
nm1815283,Hacene Benzerari,606267
nm4851461,Carlos Sarduy,2405408
nm1542818,Benoit Petre,2083222
nm0250659,Christopher Egan,9737
nm0174358,Pascual Condito,12306990
nm5052654,Piyapong Pue-on,5138108
nm1092163,Nicolas Le Riche,583515
nm1372610,Jonathan Brewer,32067
nm15027898,Ahmed Ouedraogo,5249896
nm1212588,Courtney Taylor Burness,37153
nm0896823,Joel Virgel,277543
nm0639575,Gray O&#039;Brien,37828
nm2318807,Damian McCann,416823
nm0494241,Thomas Le Douarec,1261976
nm0152050,Manu Chao,208615
nm0109363,Dany Brillant,717585
nm2282882,Emmanuel Nakach,2117125
nm1563607,Daniel Lundh,43751
nm0284843,Martine Fontaine,4542205
nm2360755,Maxim Baldry,14534
nm3120101,Waleed Abou El Magd,10931618
nm0898443,Shmuel Vilozni,945840
nm0743622,Lonny Ross,27889
nm0157185,Bruno Chiche,380473
nm0462485,Noemie Kocher,176664
nm2790853,Eloissa Florez,4093021
nm15663903,Eloissa Florez,13248216
nm1442928,Bobb&#039;e J. Thompson,7999
nm0229073,Rachid Djaidani,1599095
nm0997747,Gary Pillai,110906
nm1953957,Bounty Killer,402108
nm15472963,Gabriela Tello,11924223
nm1555151,Jason Spevack,26752
nm0943814,Dan Wyllie,20770
nm0165670,Bruce Clayton,478463
nm2520376,Aurelie Mateo,8090945
nm1151268,Pini Tavger,2137096
nm2339231,Shelan O&#039;Keefe,194283
nm2404272,Baptiste Caillaud,1577863
nm0045935,Joseph Badalucco Jr.,36138
nm1974397,Summer Bishil,6742
nm2660937,Jean-Marie Vianney Nkurikiyinka,2584206
nm0857737,Xavier Thiam,728240
nm1063222,Pascal Aubert,294750
nm0640839,Steve O&#039;Donnell,413227
nm5618417,Jerome Bertin,5359382
nm1298232,Jerome Bertin,769392
nm0092503,Steffan Boje,224585
nm1082584,Nicodim Ungureanu,254803
nm2376562,Jesper Ganslandt,131292
nm0150495,Judith Magre,113220
nm0059600,Philippe Bas,26095
nm0554460,Philippe Martz,412566
nm1919832,Telisha Shaw,106014
nm13959228,Dante Perez,1513858
nm2733147,Daniel Ligorio,6853476
nm1105038,Lila Downs,136333
nm2953376,Chandra Malatitch,987051
nm1760439,Damayanti Quintanar,64681
nm1129133,Tae-hyeon Kim,9394684
nm1961693,Quinton Rampage Jackson,15138
nm1799974,Miriam Heard,205729
nm0905691,Yorick Van Wageningen,19357
nm1925679,Jeffrey Sachs,510383
nm0624369,Louis Negin,230238
nm8662665,Yoon Jae-Moon,7745899
nm2973590,Louise Canady,12559293
nm0872052,Olivia Trench,882624
nm0129816,John Cale,91424
nm0970567,Peter Zizzo,195922
nm3479085,Julie Scheibling,644146
nm1249561,Juli Fabregas,230755
nm0785680,Leopoldine Serre,91710
nm0016841,Vasile Albinet,319058
nm0688550,Mathieu Busson,10964177
nm1169428,Reid Scott,1602
nm2624166,Will Shadley,36163
nm0748189,Daphne Rubin-Vega,2847
nm2904005,Glenn Edward Gyorffy,195029
nm0209429,Laura de la Uz,901309
nm1342119,Pierre Coudeneau,13203165
nm3156150,Ramla Ayari,5785899
nm0252065,Bernard Eisenschitz,902081
nm3164923,Yves Delisle,5714268
nm0549201,Ged Marlon,905237
nm0475904,Kazuko Kurosawa,119876
nm9062178,Stephane Bousquet,9300580
nm0833708,Jean-Marie Straub,95798
nm0454475,B.B. King,51409
nm1649714,Affion Crockett,16875
nm2327355,Brad Bukauskas,803030
nm0547511,Sophie Marin-Degor,1034700
nm2183200,Osman Sonant,105591
nm0885840,Emily VanCamp,1742
nm1133431,Anders Vestergard,13198806
nm0217950,Mireille Delunsch,1987233
nm4366911,Mi Hy Ang Kim,5854801
nm3119519,Mi Hy Ang Kim,12372987
nm9430492,Mi Hy Ang Kim,4582627
nm4756021,Naela Zarqawy,13148519
nm10348326,Holly Baldwin,1760545
nm3648536,Constant Paisant,7173411
nm0005432,Russell Simmons,58637
nm2258317,Yvan Mahe,4085585
nm3236459,Donald J. Boudreaux,7190309
nm2453508,Irina Saulescu,390549
nm14416459,Wang Jianing,12073657
nm13952894,Wang Jianing,6332370
