ID,Director,STARmeter
nm3317382,Patrick J. Gallagher,13195289
nm2077084,Miles Flanagan,5383800
nm11020508,Naji Salameh,1134358
nm4202327,Mehdi Naderi,2160309
nm12045556,Caleb Bahamundi,2048815
nm7083781,Xiaotong Zhao,11293549
nm1924196,Hannah Simone,3024
nm0653073,Katrin Ottarsdóttir,741720
nm1366327,Behruz Afkhami,524521
nm0430800,Manilal Joshi,1316840
nm0369066,Karola Hattop,450453
nm0409617,Marin Iorda,1114823
nm1182010,K. Murali,2020794
nm0519901,José Luís Lopes,3899734
nm4053708,Andrew Jara,1034884
nm1168186,David Tybor,511125
nm7417572,Rajeev Kumar,1700903
nm2555036,Patrick Jerome,54408
nm3096311,Ali Shifau,8974798
nm7146173,Peter Lane,3957431
nm1109931,Leandro Listorti,1020861
nm12247101,George Hutabarat,8132323
nm0765879,K.N. Sasidharan,632089
nm7271235,Darcy Gladwin,1292123
nm4700242,Paul O'Callaghan,435159
nm1809036,Merrill Capps,665125
nm0265445,Ken Fairbairn,10583753
nm1299974,Chengyi Hu,1935256
nm3265017,Tiptur Raghu,1847129
nm1988314,Daniel Zarandieta,1760945
nm1587808,Tony Zierra,793222
nm6969571,Mao Ayom,9740022
nm3940524,Chris Faulisi,417996
nm0154844,Braz Chediak,1109379
nm5126475,Cheyn Cole,43906
nm1274902,Matt Boatright-Simon,164885
nm3106778,Vandon Gibbs,6075012
nm9673543,Beyza Çimenot,6638092
nm1345233,James Archer,12896014
nm7534354,Badal Rahman,11364961
nm6686876,Gao Feng,1355245
nm1487445,Johnny Markussen,10631682
nm0671980,Kal Penn,2917
nm3278010,Prithvi Konanur,124018
nm5255371,Matt Gibson,3923730
nm5042877,Rajan Kumar Patel,1843271
nm3103120,Dianne Dennis,5482809
nm4512832,Markus Englmair,358172
nm0055193,Boleslaw Barlog,1905580
nm1436870,Toby Osborne,305259
nm3621119,Praheme,989404
nm3227744,Nyima Cartier,8059954
nm4636321,Nairi Hakobyan,7784941
nm0201266,Hajir Dariush,2079452
nm0947372,Yuri Yelkhov,377850
nm0077218,Zsolt Bernáth,1083895
nm5940365,Radha Bharathi,9951716
nm4777212,Emmanuel Oppong Boamah,10712465
nm0271546,George Felner,618334
nm0344973,Philip Gröning,202567
nm0996406,Hilary Audus,822286
nm11623747,Sang-Beom Gu,12425021
nm0461282,Michael Knof,1873603
nm0223160,George Dewhurst,1466270
nm8595262,Anbu Stalin,11522152
nm0910315,Michael Walters,2773693
nm7333368,Arsen Agadzhanyan,1646876
nm1968051,Robert Newman,649283
nm0321676,Henri Glaeser,1736789
nm0658738,Felipe Palomino,10757954
nm7850171,Avtar Singh,678684
nm3025295,Jayendra,474992
nm3294344,Brett Hickox,9025357
nm0912719,Andrew Warren,564033
nm8099824,Ai Leng Tan,5436593
nm1009444,Jennifer Heaton,1722215
nm5582807,Randall Rydell Russell,992419
nm0962538,Carly Lyn,991888
nm0169691,Rafael Cohen,11427577
nm4679270,Hiroshi Shoji,1100256
nm2872658,Felino Tañada,2749855
nm6214331,Eric Papa,5654885
nm6439916,Sabrina Louis,2475625
nm1178111,Fabrizio Aguilar,9071180
nm0224079,Marina Ripa di Meana,613552
nm7314706,Alba González de Molina,1566360
nm0623427,Prem Nazir,68271
nm9607367,Brett Strong,6520832
nm0040899,Pralhad Keshav Atre,580896
nm0036237,Cameron Arnett,26292
nm1856767,Sara Abed Millman,2805644
nm0560363,Frank S. Mattison,7935932
nm0412220,Hans Iveberg,1039964
nm0676112,Ratana Pestonji,595331
nm0336097,Stephanie Grau,11578773
nm0710372,Mort Ransen,737263
nm1625604,Shane McConkey,257507
nm1803148,Thomas Ferreira,7000675
nm0242389,Jack Dunlap,533394
nm1135699,Giovanni Columbu,1933418
nm0694766,John Pozer,663824
nm0039391,Don Askarian,322736
nm0816166,Harry Southwell,639718
nm4259045,Lance Malbon,1575568
nm4401279,Julian Beltran,1459708
nm2587908,Jonathan Lim,240078
nm2645437,Vanessa Libertad Garcia,11946709
nm0285738,Kevin Ford,153561
nm0923143,M.A. Wetherell,2076195
nm3489993,Carolyn McCray,10158851
nm2032637,Crystal Ellis,172897
nm4643307,Mark Stephens,1268324
nm0949931,Olive Young,731342
nm5227149,Navid Mihandoust,573543
nm0403451,James F. Hurley,775868
nm8119030,G. Ramaraju,1298455
nm0563030,Philipp Lothar Mayring,1336603
nm5783340,Krishan Hooda,289498
nm5655650,Roman Jossart,240133
nm0125930,Eric Byler,389081
nm5965736,Phongchayut Sirisukwongsa,4201518
nm5558185,Isi Dhamma,3377006
nm1298328,Livio Bordone,496314
nm0172677,Sewell Collins,8225743
nm2108464,Campbell Graham,369423
nm0077881,Þráinn Bertelsson,445028
nm1847701,Tenshi Matsumoto,4757468
nm0479711,Andreas Labrinos,10086196
nm4035678,Russ Gomm,454551
nm6957002,Sebastian Rai,11354439
nm3974174,Ondrej Cikan,10034616
nm0879767,Kokichi Uchide,540620
nm1248526,Bojan Vuk Kosovcevic,1360199
nm1162815,David Griffith,2075472
nm0301131,Aleksandr Ivanov-Gai,735417
nm0058288,Roger J. Barski,2037420
nm3157162,Giuseppe Ferlito,520326
nm0101054,Geoffrey G. Bowers,5313964
nm13192417,Sundarra Elangovan,4056247
nm0834620,Peter Stripp,10013820
nm1147694,Orhan Atadeniz,9903822
nm0282475,Dave Flocker,402280
nm0909533,Alan Walsh,901295
nm2864799,Baldemar Rodriguez,1601768
nm0593020,Pasquale Misuraca,10235242
nm0032974,Ernesto Arancibia,867846
nm6633993,Dallas Lee Blanton,3179700
nm7561224,Linson Antony,11185259
nm0803751,Sølve Skagen,1077312
nm1083601,Bernard Buys,12592785
nm1037523,Neil Wassell,3909067
nm0465765,Waldir Kopesky,1135389
nm1455402,Damon O'Steen,800959
nm8128979,Jalal Fatemi,1015243
nm3068369,Ali Askari,304881
nm0341978,Almantas Grikevicius,1030033
nm3626440,Rodney Ray,1166540
nm1421529,John A. Rangel,572253
nm1715460,Nathaniel Atcheson,441546
nm0684006,Enrique Pineda Barnet,432064
nm5450166,Danni Reisfeld,1020227
nm6172710,Robbie Barnett,1755668
nm4699696,Danny Allen,5635159
nm0920950,Jude Weng,47127
nm0097882,Modhu Bose,4877488
nm0653228,Carolin Otto,1654054
nm1519133,Antwan Smith,426927
nm0329727,Bharat Gopy,127151
nm2090825,Desmond Elliot,291220
nm1367226,Srinivasa Rao Jonnalagadda,1427676
nm0740555,Hans Royaards,130194
nm3106304,Juan Sebastian Valencia,428191
nm0004667,Nikhil Kamkolkar,1614866
nm4611933,Brian Hewitt,1518527
nm1340182,Victor Viyuoh,508128
nm2980935,Dong-heon Shin,774977
nm0405612,Peter Häuser,3842156
nm0544652,Javier Maqua,1345549
nm2755883,Uwe Müller,4961740
nm8094338,Amir,3097279
nm5465137,Christopher Ellis,7957874
nm4470672,Halkawt Mustafa,281104
nm1491850,Erik Knudsen,1055074
nm4584276,Andy Schroeder,483362
nm3643027,Gianclaudio Cappai,570118
nm0204864,John Davis,1344458
nm2018789,Horacio Rivera,3691295
nm6014882,Oudom Touch,1712016
nm0234482,Nikolay Dostal,5989560
nm0489035,Lance Larson,80202
nm0238750,Edward Dryhurst,1898218
nm3744668,Kuvera Sivalingam,12138401
nm0364858,Jim C. Harris,5209260
nm5580741,Buddy Candela,274012
nm1972908,Michael Rocco,2999342
nm3310722,Tran Ngoc Giau,1980909
nm0523759,Tung Lu,8137344
nm1171956,Mohammad Dormanesh,1362200
nm0592663,Anne Misawa,448734
nm0394725,Manao Horiuchi,5708634
nm1160613,Luc Veldeman,1314809
nm3596117,Dom Portalla,859760
nm0516549,Camila Loboguerrero,1467434
nm1865118,Oliver Merchant,2113890
nm1226523,Christian Charles,283413
nm6865605,Stephen Staniland,2682349
nm0125274,Allyn Butterfield,1713297
nm1764788,Kenyon Grey,9553172
nm1396635,Doug Aitken,11792942
nm7098216,R. Madhan Kumar,1107011
nm1762858,Azharr Rudin,2104437
nm1818144,Julius Belvedere,1173235
nm0108004,Jürgen Bretzinger,656518
nm4836790,Kwang-il Jon,12942078
nm0677794,Victor Petrashevic,4000679
nm3378237,Factotum,11583707
nm3214866,Jeremy Cropf,737036
nm3179764,Tiago Belotti,556985
nm0091149,Ivan Boeckmans,942380
nm0326548,Sofya Gollan,296898
nm1902546,Sumeet Chawla,443900
nm0696764,Bamlet Lawrence Price Jr.,145051
nm8798530,Sreedhar Rao Chennamaneni,546072
nm1954111,Oday Rasheed,401827
nm3123683,Franco Salvia,11706544
nm3823087,Pernilla Linder Velander,12479740
nm0327304,Lung Chiang,711147
nm0573057,Louis McMahon,4308123
nm1388799,Jitendra Chawda,1549995
nm0869473,Bernard Toublanc-Michel,2110136
nm0385686,Johnny Hines,508883
nm1637112,Walter Andreas Christen,3844271
nm0628575,Richard Newton,606788
nm0788152,Shankar,209225
nm4493066,John B Sovie II,860395
nm0669840,Donovan Pedelty,637526
nm0151816,Shing Chang,13137433
nm6630791,Alexander Denysenko,5908350
nm0601182,Eoin Moore,478538
nm3681195,Fereidun G. Jorjani,2412257
nm2485183,Anson Ho,1201488
nm2465524,Joaquin Montalvan,312982
nm5904032,Andros Fenollosa,7413440
nm0619694,V.K. Naik,2129852
nm0958752,Ernst-August Zurborn,3536987
nm0170221,Sergio Colasanti,2155866
nm0623912,Eli Necakov,1072422
nm0648132,Robert P. Olsson,6702150
nm0577585,Jeronimo Mitchell Melendez,1312844
nm0944017,Bert Wynne,902061
nm1918059,Vaibhav Misra,1478991
nm0301428,Nick Gaitatjis,548758
nm0209744,Antonietta De Lillo,12515512
nm0941759,Eric Worthington,1807511
nm2333111,Avtandil Varsimashvili,1822667
nm0955671,Sergey Zhigunov,166177
nm1723177,Ryan Gielen,537071
nm0596421,Olof Molander,798235
nm0067020,Rainer Behrend,11712172
nm0696247,Emeric Pressburger,36564
nm8128050,Vinod Lingala,13159774
nm0076353,Paul F. Bernard,161622
nm0920091,Alexander J. Wells,1177864
nm0611446,Kan Mukai,385950
nm0138096,Janne Carlsson,131795
nm3180750,Gustavo Torres Gil,1621670
nm6080194,Rohaan Satghare,1032310
nm3693701,Brennan Galloway,2003145
nm5534380,Jay Oswald,2872199
nm5670297,Denver Mendiola,277867
nm3182265,Tom Doganoglu,1498510
nm8789456,Arun Krishnaswami,10934679
nm0251243,Gustav Ehmck,231229
nm3723854,Nicholas J. Robinson,9872151
nm3148309,Matthew Desotell,1226927
nm2050734,Francesco Fei,867418
nm0308257,Richard Garrick,162152
nm0915245,Tom Watts,998733
nm2706952,Rory Walsh,1416316
nm0224906,Pereira Dias,3694079
nm3874566,Andrei Stefanescu,690245
nm9779278,Bailey Ferrous Yeung,8652366
nm0849917,Eric Tao,841143
nm2855080,Pattabhi R. Chilukuri,952796
nm0374871,Heinz Helbig,1050985
nm0690940,Hang-Sang Poon,645096
nm8293656,Michael Mortimer,2046724
nm0521314,Richard Losee,111119
nm0447912,Anthea Kennedy,8406420
nm5977990,Mark E. Brown,1446033
nm3395734,Juan Azulay,1358638
nm2017649,Paulo Nascimento,387212
nm0477623,Karl-Heinz Käfer,1891966
nm3756110,Yu-Lung Hsu,883213
nm0562071,Michael May,159052
nm2790332,Bartosz Brzeskot,2113861
nm1856843,Ratan Aulakh,2056212
nm6471690,Jinda Baran,1838842
nm0313961,Juan Gerard,932944
nm3399500,Olivier Godin,390514
nm0095247,Caetano Bonucci,9089455
nm0192024,Martin Cummins,10316
nm6218143,Farouq Mengal,12339121
nm0996829,Elizeu Ewald,10278456
nm1095768,Nagathihalli Chandrashekar,600681
nm5929614,Kasper Vegeberg,11112041
nm2141498,Ryan Hawkins,189212
nm5374071,Ahsan Muzid,6667195
nm9499900,K.S. Chammanthraj,7636817
nm1451518,Stephen Tramontana,494391
nm1264031,Gonzalo Quintana,8630028
nm1542132,Mario F. de la Vega,6838750
nm2616508,Simon Rawson,1888293
nm0308177,Oliver H.P. Garrett,247468
nm0780269,Denis Scully,1478367
nm1014740,Ludwik Dutkiewicz,6958656
nm9615932,Shivam Adhikari,2071778
nm3782604,Micah Cohen,8031454
nm0846250,Hiroaki Tada,11532417
nm1867498,Domenico A. Galloro,1260884
nm9397454,Winai Yuenyong,7493896
nm3761477,Srikanth Nahatha,1492438
nm0557366,Danilo Massi,1270804
nm3323343,Nay Htat,8282551
nm4382815,Megan Boyle,1223908
nm6940524,Christian Nicolson,688911
nm3679730,Ben Heath,3138716
nm0135837,Francis Carabott,907712
nm3979968,Alex Colonna,1564008
nm0198220,Friedrich Dalsheim,6352154
nm6463414,Sunil Sanjan,6405335
nm0431145,Pierre Jourdan,730292
nm5611298,Carla Baful,4156414
nm2241019,Mehmet Eryilmaz,494547
nm4718836,Jason Shutt,7443331
nm0947671,Mikhail Yershov,1215315
nm9879118,Satish Davara,838972
nm4386154,Jose Sepulveda,1954263
nm1789456,William H. Humphrey,6634385
nm4750930,Alfonso Bergamo,304045
nm0437541,Takis Kanellopoulos,117704
nm0550885,Fred Marshall,2702263
nm8383858,Sushikailash,4243421
nm0275829,Franz Fiedler,1384488
nm2865035,John Darko,407046
nm5278533,Paul Juliff,9938764
nm0739648,Charles Romine,724244
nm4208004,Ruy Veridiano,1613234
nm2044223,Sxv'leithan Essex,1992701
nm0238009,Graham Driscoll,3553997
nm7043144,Ethan Tang,4240159
nm2470618,Maik Ude,1246639
nm1871873,Tom Kennerly,941166
nm8508781,Jitendra Shikerkar,580946
nm0903147,Udo N. von Tyrol,2178846
nm0559668,Rainer Matsutani,303240
nm12319941,A.R. Sankara Pandi,5932101
nm1633029,Louis Leahman,7416720
nm8710137,Erick Blackmer,246180
nm0397052,Michael Hovis,2685845
nm1090660,Ignas Miskinis,597909
nm2785298,Jeoff Hanser,1906883
nm2044003,Jay Mackenzie Roach,564404
nm2227737,Jean-François Pignon,2004080
nm4401684,Eliza Hooper,2148014
nm6222943,Ryan Dewar,165363
nm0794779,Daryush Shokof,171553
nm7837275,Vinod,10693182
nm1547819,Bobby Ray Akers Jr.,3239664
nm6171303,Sahil Kohli,434195
nm2274466,Lauand Omar,522526
nm9190893,Baghal Singh,9704112
nm5603587,Offer Egozy,1476814
nm8389656,Manisharma,2065245
nm2500904,Joji Koyama,1711591
nm0424787,Christopher Johnson,216431
nm0534901,James Madigan,79852
nm0525352,Anna Luif,348647
nm5616378,Tim Nennig,957866
nm0483316,Susan Lambert,7444055
nm0870809,Cort Tramontin,13125217
nm13104200,Jim Henry Lane,5050214
nm0950986,Sabri Yunus,484184
nm5464649,Esa Luttinen,1885960
nm0032567,Josh Apter,928066
nm0619239,Venu,1830174
nm0054964,Nigel Barker,10501224
nm4497747,Primitivo Pérez,11307936
nm2343919,John Barker,474035
nm1019409,Gary Young,6955412
nm0588056,Charles Miller,789208
nm1992879,Olivier Parthonnaud,575927
nm1552692,Andrew Worsdale,1089705
nm3522925,Raj Rohit Reddy,1291659
nm3902554,Shibu Prabhakar,11868166
nm3488099,Aaron Gum,416884
nm4737789,Danielle Sunley,778337
nm12074441,George Trimm,4766266
nm7017376,S. Sakthivel,1526455
nm1678488,Robert Love,604410
nm1263583,Imtiaz Khan,205226
nm1821300,Tariq Nasheed,106105
nm5985840,Jaime Herrero,5604500
nm1403169,Jason Eric Perlman,256578
nm4883365,David Cornelius,1129638
nm5988231,Saiyon Srisawat,10005414
nm0726053,Michael Riebl,399201
nm3957306,Assaf Tager,12096503
nm0012452,Michael Adrian,3901401
nm0835329,Joe Strummer,58556
nm6216458,Rajesh Pandey,832217
nm0473338,Hsiao-Jung Kuan,7808155
nm0058626,Usch Barthelmeß-Weller,3693791
nm4436215,Missy Dawn,1054797
nm0311696,Marco van Geffen,1478525
nm0207173,Michael De Avila,10127517
nm9552122,Yogesh Ghimire,12738294
nm2877682,Ramone Menon,976222
nm0148173,Una Celma,615031
nm0332248,Steve Gough,507704
nm0971647,Valentin Hotea,957359
nm2292859,Hervé Freiburger,572487
nm0374842,Maria von Heland,397714
nm0284194,Maureen Foley,601915
nm2918295,Tim Moehring,1242334
nm0114976,Chris Browne,1667269
nm0464012,Zaza Kolelishvili,628378
nm1642664,Jerry Thompson,13063373
nm0449924,Paul Kerschner,2034585
nm1348697,Jörn Hartmann,3071912
nm6553180,Gustav Ljungdahl,518350
nm0997425,Ermalo Magradze,1059924
nm0590829,Steve Mims,610751
nm0419854,Jean-Claude Jean,3224551
nm8098042,Robert Bonomo,1543672
nm7266278,Takeshi Ichihara,12301748
nm10757294,Miaomiao Liu,973446
nm0460244,Rita Klus,8080954
nm0843948,Mihály Szemes,8274297
nm1634700,John Radel,165869
nm1032257,Walbercy Ribas,2158409
nm4319743,Adam Bogoch,904007
nm0008650,Don Abernathy,301518
nm2783503,Dilip Virender Sood,1765749
nm4859917,Youssef Mansour,485964
nm8269289,Halim Gani Safia Asril Sani,4605979
nm6164849,K. Chandrasekhar,1603909
nm0004417,N.T. Rama Rao,111963
nm6822320,David Lunch,928523
nm0542737,Edward Mann,1877911
nm1339873,Sumeer Sabharwal,1323053
nm0404033,Halfdan Hussey,1777748
nm0577639,Tasos Meletopoulos,5735919
nm0626841,Bernd Neuburger,966509
nm5188763,Wilbur Eddings,11591787
nm0621274,Leon Narbey,713077
nm0788493,Deanna Shapiro,274516
nm0496733,M. David Lee III,1018601
nm1340313,Susana C. de Guzman,474201
nm0555768,François-Christophe Marzal,6839933
nm4137849,Tamás Gerencsér,1345592
nm1502072,Cam Archer,221824
nm0519626,Bruce Lood,3210769
nm1711645,Brian Maya,290432
nm0764741,Paulo César Saraceni,289062
nm2787965,Mehdi Karampour,12870097
nm0584448,Myke Michaels,145007
nm14447785,Tamim Hasan,4329768
nm5209102,Al Spicher,9749915
nm0046545,Milton Bagby,734255
nm0375712,Paul Helmick,863837
nm9910273,Pramod Sahoo,5424464
nm2317858,Talal Selhami,617892
nm3611066,Alvin Moore Jr.,413635
nm4877064,Baadal,3692900
nm0796229,Michael Sibay,10170553
nm2082326,Sang H. Kim,1798532
nm0514897,Bingjian Liu,1270457
nm2332194,Mitch Carley,2307173
nm5218083,Rajesh. K.,3262601
nm0532199,Mike MacFarland,404985
nm1828040,Ben Shelton,221674
nm1890607,Lin Sten,1797648
nm3784190,Noel Howell,11483658
nm4272860,Anthony Francis Cuomo,12342267
nm0729867,Angelo Rizzo,1858249
nm0055933,Kathe Duba-Barnett,509478
nm6795773,Sukumar Nair,2132939
nm0151200,René Chanas,8780421
nm0974852,Patrick Poole,2379133
nm0004655,Salik Silverstein,607403
nm7926292,Gagandeep Singh Pasricha,3993826
nm0381178,René Hervil,544860
nm0378036,Robert Henryson,4364521
nm4989984,Sum Tung,12812096
nm4214853,Giorgi Liponava,669527
nm6415106,Albert Krivanec,1577468
nm6158444,Peter Connally,10043709
nm12410742,Rishi Gangadhar,11645121
nm2305704,Peter Shanelaris,10864779
nm5199082,Mara Katria,1093426
nm0888904,Tim VandeSteeg,7002571
nm1313759,Gabriel Bonnefoy,1641276
nm5500128,Raj Shetty,858131
nm2921284,Nathan Smith,317352
nm3604137,Scha Alyahya,1526623
nm7551802,Hyderali,2547240
nm2497044,William Honeyball,766091
nm5505700,Marcellus White,1206463
nm4601140,Jordan Norn,10062613
nm1254704,Matt Norman,250491
nm1327833,Priya Ruth Paul,3780543
nm11482291,Nadia Molinari,690314
nm11739385,Mohammod Hossain,11548721
nm6520460,Eliza Petkova,471049
nm1802793,Esteban Ramírez,633143
nm1197865,Amy Wade,654620
nm4401685,Robin de Ridder,1504554
nm1511073,Adrian Baez,583995
nm0042291,Olivier Austen,6472575
nm0802375,Shivendra Sinha,354885
nm0012376,Frank Adonis,35128
nm5144050,Ahmad Alyaseer,170839
nm1614983,Mariano Equizzi,606369
nm0419413,Florence Jaugey,6201965
nm2125317,Cressa Maeve Beer,1203471
nm0911353,Albert Ward,1175360
nm4402373,Juan José Cea Escobar,2003622
nm0942081,Casper Wrede,329568
nm1806061,Deepak Gawade,1172048
nm1557353,David J. Schweitzer,273563
nm0924603,Chel White,728615
nm8056522,Raja Subbiah,10707355
nm7867047,Jonnata Doll,7276027
nm2054608,Aslam Azmi,4910078
nm0917788,Mark Weidman,3257449
nm0187944,Michael Criscione,686983
nm0451187,B.J. Khan,784887
nm1998050,Nunzio La Bianca,655492
nm0694838,Pasquale Pozzessere,1750223
nm5154259,Tiffany Heath,220724
nm5872558,Abraham Miranda,12986492
nm2052818,David Cooper,8980028
nm0397535,Paul Howard,3615322
nm0869918,Ryan Tower,211299
nm0506941,Audrey King Lewis,2180030
nm0636528,Elvira Notari,633763
nm1487806,Sebastian Panneck,1519758
nm0937300,Peter Woditsch,713069
nm4106321,Alfredo Sánchez Mejorada Herrera,1075688
nm1280881,Lili Qiu,2628797
nm4580904,Roderick Warich,419527
nm2921600,Chieh Cheng,3917063
nm0857352,Ulrich Thein,291545
nm0862432,Virginie Thévenet,263468
nm0121709,James Burke,1267616
nm0676223,Jan Peter,431253
nm2434677,Ankush,1580792
nm3915701,MJ Sieber,624677
nm3939759,Yannik Lüdemann,4857743
nm0479248,Chi Wai Lam,8417814
nm6092668,Nelson Schmunk,6882250
nm3837702,Benjamin Harris,12719485
nm0095613,Julian Boote,1620160
nm0929721,Bob Willems,400176
nm4518041,Marcos Felipe,2018503
nm1281606,Ignacio Vilar,1651556
nm3547654,Ray J. Martenstyn,4556974
nm10211228,Jimmy Fulton,13067819
nm4968888,Dan Tuma,8603574
nm9825855,RK DreamWest,1695178
nm9598854,Murali Krishna,13139519
nm0994653,Didier Volckaert,1197037
nm3124502,Stephen Stix Josey,404362
nm0690454,Jean-Pierre Ponnelle,491556
nm0080755,Oreste Biancoli,1778000
nm2299909,Michael Lee-Chin,4200797
nm6411757,Sennan Pallassery,1526495
nm0624317,Thomas L. Neff,455842
nm4023882,Aleksandra Niemczyk,2880288
nm0865573,Ricky Tognazzi,152084
nm6128510,Hirobumi Watanabe,500888
nm1002829,Joaquín Ortega,594620
nm3159960,Francesco Afro De Falco,719337
nm5775366,Mickael Abbate,487503
nm0440671,Václav Kaslík,4171340
nm3517051,Amrit Raj Chadha,1384737
nm2850796,Diego Cagahastian,967235
nm0517705,Edouard Logereau,11907184
nm0150821,Charine Chan,273699
nm0922304,Raymond B. West,10051181
nm2986415,Arindam Nandy,1340561
nm4627697,Nirak Poudel,2661515
nm0866856,Lionel Tomlinson,6665781
nm0121485,Charles Burguet,1575685
nm2384611,Oonagh Kearney,167033
nm0008385,Tsutomu Abe,1320781
nm1336503,John David Hartfield,6770932
nm8984962,Jaya Sreesivan,4696025
nm0315438,Moshe Guez,1646880
nm0778950,Channon Scot,285861
nm0657535,Amleto Palermi,488712
nm0481848,Jarkko T. Laine,427913
nm0208462,Henrique de Freitas Lima,2052945
nm0714447,Ernesto Remani,10574546
nm0476892,Stanislaw Kuznik,8176149
nm0918224,Hal Weiner,1068985
nm3190756,Srihari Nanu,441913
nm0311097,Dimitris Gaziadis,1179734
nm2551361,Cath Gulick,1418116
nm0510358,Harvey Lilley,560144
nm5427913,Luc Murat,12152767
nm0057343,Mario Barri,649198
nm0018633,Mike Alexander,411181
nm4043541,Michael Carrera,9309332
nm2300206,Jeffrey Michael Bays,1178512
nm1108561,Archie Borders,471752
nm2928721,Jason Thomas Scott,572356
nm2258156,Belisario Amador,3839391
nm1330184,Edgardo Cabeza,7994728
nm4716683,George Webster,12934
nm1216355,David Emmenlauer,1396033
nm2517015,Lisa Marie Gamlem,735413
nm5741964,Philip Martin Lacroix,10468049
nm1803768,Samuel Domingo,12677688
nm3424888,Stacie Ponder,1088723
nm0776959,Benni Shvily,6413874
nm4541102,Andrea Falcioni,12512069
nm3009895,Dan Sheldon,589473
nm1751788,Andrew N. Shearer,331571
nm0002491,Michael A. Martinez,161794
nm1663638,David N. Donihue,1094011
nm0490244,Mário Latini,10456927
nm2552337,Stig Frode Henriksen,58099
nm6453663,Bryan Beasley,8419791
nm0673445,Antonio Perez,10251763
nm0832407,Arthur Storch,134573
nm0480879,Jean LaFleur,505669
nm0073394,Leonardo Bercovici,301500
nm0055340,Marius Barna,871900
nm3213985,Polur Ghatikachalam,1724558
nm3176208,Miceal Og O'Donnell,7116731
nm0906312,Anders Wahlgren,737639
