Column1;ID;Budget_dollards
1682;110282; 790 452,0   
2457;132811; 790 000,0   
1870;116375; 789 127,0   
9646;278105; 788 675,0   
8039;254173; 788 345,0   
5683;221488; 786 962,0   
3827;182031; 786 909,0   
1773;111587; 786 630,0   
7843;251458; 783 042,0   
2661;135874; 783 000,0   
6381;229849; 783 000,0   
941;53382; 782 383,0   
2507;133806; 782 135,0   
7867;251872; 781 254,0   
1183;57667; 780 085,0   
8742;263798; 778 797,0   
2680;136061; 778 065,5   
7916;252436; 774 882,0   
10279;292429; 773 162,0   
4179;189687; 772 878,0   
6458;230562; 772 000,0   
8767;264011; 771 930,0   
10070;287061; 771 286,0   
7233;242448; 768 946,0   
9490;274982; 768 540,0   
5838;223474; 767 732,0   
8082;254955; 764 723,0   
2284;129944; 763 728,0   
2227;129183; 763 562,0   
10690;304914; 762 977,0   
6837;236349; 762 935,0   
9891;283477; 762 161,0   
10298;292777; 762 000,0   
6703;234231; 760 000,0   
10292;292607; 759 453,0   
1736;111028; 759 209,0   
7069;239852; 756 000,0   
8274;257121; 756 000,0   
9781;280536; 756 000,0   
3984;185164; 755 146,0   
10169;289883; 754 483,0   
9485;274888; 752 481,0   
2781;138072; 751 737,0   
7018;239054; 751 655,0   
194;28474; 750 609,9   
356;29194; 750 609,9   
1720;110737; 750 587,0   
10747;306923; 750 010,0   
2161;128128; 750 000,0   
3405;172737; 750 000,0   
5906;224579; 749 711,0   
7122;240727; 749 315,0   
2469;133201; 748 217,0   
407;29806; 747 092,0   
10209;290507; 746 688,0   
2940;140442; 746 669,0   
4888;203269; 746 159,0   
3857;182822; 745 971,0   
7858;251816; 744 789,0   
7378;244678; 744 487,0   
2131;127643; 742 349,0   
1644;109717; 740 252,0   
5248;211156; 740 000,0   
10224;290966; 737 229,0   
3901;183332; 737 228,0   
202;28515; 736 872,0   
8907;265844; 734 053,0   
2989;141261; 731 464,0   
9900;283722; 730 128,0   
1334;59576; 729 781,0   
10504;298668; 729 315,0   
10810;311949; 728 930,0   
404;29378; 725 854,0   
470;34925; 725 589,5   
5425;216513; 725 000,0   
7426;245399; 721 243,0   
2664;135896; 719 280,0   
3569;177164; 717 798,0   
4712;198292; 717 205,0   
9851;281768; 716 280,0   
8628;262181; 715 999,0   
9466;274282; 715 963,0   
8461;259460; 715 757,0   
1302;59125; 713 240,0   
8192;256063; 713 143,0   
1691;110539; 711 750,0   
4374;192884; 710 237,0   
894;52407; 708 776,0   
9855;281834; 708 163,0   
2601;135234; 707 945,0   
265;28830; 705 308,0   
8347;257934; 704 919,0   
6335;229128; 704 019,0   
4216;190167; 703 936,0   
823;49880; 702 000,0   
3300;147467; 702 000,0   
6497;230959; 702 000,0   
10494;297751; 700 496,0   
1120;56902; 700 000,0   
1652;109793; 700 000,0   
7474;246351; 700 000,0   
4393;193032; 700 000,0   
6670;233845; 700 000,0   
6824;236105; 700 000,0   
802;49078; 697 398,0   
8681;262748; 697 180,0   
6146;227334; 694 600,0   
8361;258022; 692 459,0   
2025;125326; 692 242,0   
10666;303915; 691 850,0   
5959;225391; 691 200,0   
5146;208989; 687 505,0   
1467;61490; 687 414,0   
3137;144345; 686 703,0   
10107;287685; 684 798,0   
1621;109498; 684 164,0   
1118;56894; 684 118,0   
2939;140437; 683 912,0   
9556;276396; 682 418,0   
8241;256834; 681 404,0   
1346;59719; 680 331,0   
5775;222567; 679 608,0   
294;28938; 676 805,0   
2105;126903; 675 200,0   
9209;270880; 672 729,0   
8664;262488; 672 282,0   
10372;294156; 671 653,0   
10545;299887; 670 525,0   
10797;311149; 669 718,0   
4857;201922; 669 600,0   
10656;303763; 669 600,0   
4058;186799; 668 952,0   
10236;291310; 667 827,0   
10436;296091; 667 114,0   
9019;267527; 666 720,0   
3338;170300; 666 557,0   
5606;220800; 664 520,0   
10253;291771; 663 593,0   
6315;228834; 663 246,0   
4255;190858; 662 986,0   
9537;275861; 662 551,0   
6162;227479; 661 593,0   
5330;214006; 660 250,0   
5740;222174; 658 800,0   
8838;264648; 658 764,0   
1708;110666; 657 986,0   
4611;196581; 657 693,0   
4348;192561; 655 802,0   
314;29023; 655 465,0   
9128;269513; 655 228,0   
1552;108676; 652 163,0   
6581;231872; 651 748,0   
2798;138359; 650 528,6   
858;51397; 650 462,0   
5169;209700; 650 000,0   
7209;241995; 650 000,0   
10388;294592; 650 000,0   
6618;232415; 650 000,0   
10243;291592; 649 135,0   
27;15681; 649 098,0   
10157;289261; 648 665,0   
1377;60102; 648 000,0   
1485;61614; 648 000,0   
1802;111920; 648 000,0   
6513;231262; 648 000,0   
7598;248033; 648 000,0   
7985;253494; 648 000,0   
8257;256940; 648 000,0   
10544;299884; 648 000,0   
8914;265925; 647 840,0   
5631;220938; 647 280,0   
5270;212255; 645 186,0   
8972;266773; 645 000,0   
8967;266711; 644 582,0   
1789;111755; 642 830,0   
10297;292772; 642 192,0   
4509;195032; 641 100,0   
2149;127944; 637 200,0   
2724;136969; 635 000,0   
4575;196093; 635 000,0   
629;44431; 634 968,0   
9124;269466; 632 994,0   
1581;109003; 632 821,0   
6887;237175; 631 431,0   
4799;200756; 630 787,0   
3142;144438; 630 000,0   
1066;55776; 627 843,0   
3047;142440; 627 436,0   
392;29310; 625 508,2   
467;34906; 625 508,2   
511;36313; 625 508,2   
9983;285488; 625 370,0   
9741;279867; 624 934,0   
2518;134038; 624 071,0   
2644;135798; 623 849,0   
1714;110700; 623 558,0   
9704;279326; 622 060,0   
6500;230989; 621 300,0   
1713;110698; 620 229,0   
10695;305181; 618 172,0   
10645;303671; 618 095,0   
8366;258057; 615 847,0   
8401;258369; 614 334,0   
9042;267940; 614 316,0   
7269;243301; 613 522,0   
10823;313504; 610 200,0   
1230;58066; 607 994,0   
9536;275839; 607 896,0   
9099;268813; 607 015,0   
9389;273506; 605 756,0   
10467;296976; 604 548,0   
2357;130954; 602 992,0   
3679;179075; 601 289,0   
2619;135472; 600 000,0   
7769;250413; 599 913,0   
1678;110260; 599 879,0   
3705;179548; 599 214,2   
1358;59889; 597 657,0   
1299;59115; 595 794,0   
8;6318; 595 618,0   
4915;203784; 595 324,1   
8344;257902; 594 657,0   
9806;280861; 593 790,0   
6795;235606; 592 954,0   
3237;145951; 592 000,0   
10591;301011; 590 549,0   
4975;204912; 590 000,0   
6935;237757; 589 491,0   
3613;178063; 587 615,0   
7003;238771; 586 973,0   
8710;263125; 585 074,0   
10453;296588; 583 638,0   
10264;291945; 582 159,0   
1646;109739; 580 688,0   
10529;299454; 579 413,0   
6370;229702; 577 789,0   
8053;254362; 577 228,0   
1211;57889; 576 559,0   
8371;258093; 575 160,0   
10162;289402; 570 046,0   
10200;290397; 570 000,0   
6264;228424; 569 809,0   
2547;134360; 569 672,0   
2864;139165; 569 180,0   
7690;249110; 568 876,0   
7622;248250; 567 945,0   
3479;174341; 567 000,0   
10543;299775; 566 540,0   
7555;247348; 566 356,0   
4742;199057; 566 006,0   
6063;226530; 565 000,0   
2620;135491; 563 760,0   
886;52143; 563 718,0   
759;48063; 563 554,0   
297;28953; 562 957,4   
5192;209971; 561 457,0   
603;43151; 561 096,0   
6000;225897; 561 085,0   
7979;253409; 559 312,0   
5472;217719; 558 173,0   
9720;279636; 555 548,0   
8604;261839; 555 120,0   
10048;286642; 554 579,0   
699;46551; 553 504,0   
1249;58212; 552 259,0   
10482;297406; 551 611,0   
898;52423; 551 281,0   
4708;198095; 550 000,0   
5901;224509; 550 000,0   
4805;201045; 548 579,0   
7741;249821; 547 750,0   
5360;214718; 547 358,0   
8523;260647; 546 444,0   
1103;56738; 545 255,0   
239;28695; 544 536,0   
1064;55768; 544 098,0   
212;28548; 543 038,0   
2832;138727; 541 992,0   
3776;180692; 540 152,0   
2660;135870; 540 000,0   
6754;235061; 540 000,0   
7061;239820; 540 000,0   
8889;265627; 540 000,0   
9730;279719; 540 000,0   
9874;282267; 540 000,0   
10623;302753; 540 000,0   
3155;144624; 539 792,0   
9349;273177; 539 524,0   
5813;222986; 538 992,0   
2593;135064; 538 748,0   
1413;60766; 538 208,0   
2485;133456; 535 872,0   
4778;200351; 534 100,0   
10837;314240; 533 532,0   
4199;189946; 533 500,0   
4812;201319; 533 442,0   
6166;227542; 533 147,0   
9673;278621; 532 702,0   
9924;283854; 532 122,0   
9581;276963; 530 000,0   
3870;182935; 529 905,0   
799;49001; 529 579,0   
3884;183099; 529 130,0   
8279;257182; 527 845,0   
5493;218211; 527 094,0   
9555;276392; 525 634,0   
110;27044; 525 426,9   
4597;196344; 525 341,0   
7906;252372; 525 280,0   
5345;214223; 523 511,0   
2065;126268; 523 343,0   
4011;185890; 522 742,0   
7126;240805; 521 794,0   
9795;280774; 521 202,0   
3130;144242; 520 859,0   
5936;224962; 518 858,0   
10613;302493; 518 705,0   
3609;177999; 518 017,0   
1243;58201; 517 725,0   
307;29002; 516 963,0   
10486;297464; 515 944,0   
3351;170825; 508 012,0   
1234;58132; 507 886,0   
5652;221135; 507 600,0   
7037;239520; 507 600,0   
8939;266325; 507 600,0   
3111;143767; 505 250,0   
8179;255877; 504 078,0   
3492;174677; 503 090,0   
7988;253522; 502 768,0   
7872;251983; 502 615,0   
1906;119439; 502 392,0   
8231;256682; 501 368,0   
39;19170; 500 896,0   
93;26851; 500 406,6   
10735;306616; 500 082,0   
2167;128179; 500 000,0   
2266;129659; 500 000,0   
2299;130190; 500 000,0   
2651;135823; 500 000,0   
4174;189616; 500 000,0   
5796;222831; 500 000,0   
9165;270212; 500 000,0   
9408;273643; 500 000,0   
10102;287653; 500 000,0   
3710;179625; 500 000,0   
4607;196549; 500 000,0   
4847;201823; 500 000,0   
6285;228501; 500 000,0   
6369;229690; 500 000,0   
6886;237174; 500 000,0   
7870;251975; 498 915,0   
7814;250923; 498 000,0   
3195;145405; 498 000,0   
3209;145730; 494 486,0   
3842;182292; 494 486,0   
4858;201925; 492 828,0   
6042;226368; 491 910,0   
7318;244064; 491 710,0   
7110;240593; 491 400,0   
4407;193147; 491 204,0   
6827;236155; 490 643,0   
9553;276329; 489 094,0   
5110;208289; 488 854,0   
8244;256852; 487 374,0   
8454;259422; 486 046,0   
5491;218138; 486 000,0   
6238;228250; 486 000,0   
7519;246809; 486 000,0   
7815;250939; 486 000,0   
8539;260907; 486 000,0   
10717;306087; 486 000,0   
8752;263851; 485 327,0   
10477;297304; 484 040,0   
633;44473; 482 757,0   
514;36725; 480 811,0   
7827;251244; 478 454,0   
5711;221805; 478 252,0   
7221;242171; 478 003,0   
6668;233796; 477 453,0   
489;35375; 475 386,3   
3217;145883; 474 422,0   
4477;194371; 473 104,0   
3058;142560; 470 760,0   
2390;131690; 469 226,0   
8250;256874; 467 686,0   
3487;174643; 467 602,0   
6819;236040; 467 555,0   
484;35156; 467 288,0   
9377;273483; 465 462,0   
4752;199293; 465 428,0   
1086;56258; 463 080,0   
1561;108826; 462 690,0   
1178;57614; 462 655,0   
6769;235293; 461 972,0   
10750;307280; 460 904,0   
1455;61313; 460 193,0   
1167;57478; 459 302,0   
8013;253797; 459 088,0   
2264;129640; 458 803,0   
10479;297308; 456 632,0   
609;43265; 456 587,0   
9727;279678; 456 555,0   
1153;57413; 456 131,0   
955;53686; 455 978,0   
1926;120686; 454 048,0   
2879;139361; 453 349,0   
10274;292286; 450 747,0   
192;28470; 450 365,9   
1276;58838; 450 000,0   
4759;199647; 450 000,0   
5198;209997; 450 000,0   
6678;233937; 450 000,0   
9114;269165; 450 000,0   
5393;215606; 450 000,0   
10276;292312; 448 708,0   
378;29277; 448 542,0   
6681;233989; 448 400,0   
7473;246350; 448 329,0   
6498;230965; 447 353,0   
444;33963; 446 955,0   
4331;192291; 446 644,0   
10311;293047; 445 434,0   
193;28472; 444 669,0   
7001;238745; 444 064,0   
3717;179786; 444 000,0   
4636;196965; 443 684,0   
7734;249775; 442 416,0   
2044;125894; 442 059,0   
7998;253662; 441 366,0   
806;49128; 440 634,0   
7421;245219; 440 627,0   
10854;315057; 440 045,0   
10010;285954; 438 000,0   
4817;201422; 437 143,0   
7693;249136; 436 798,0   
10833;314019; 433 780,0   
3539;176337; 432 148,0   
3453;173715; 432 000,0   
3515;175514; 432 000,0   
5109;208247; 432 000,0   
10634;303337; 432 000,0   
10252;291767; 431 710,0   
9380;273486; 430 902,0   
3500;174987; 430 574,0   
3065;142752; 430 000,0   
7845;251475; 429 872,0   
9641;277986; 429 793,0   
10185;290254; 429 755,0   
5085;207652; 429 477,0   
4927;204027; 429 220,0   
5857;223819; 427 418,0   
5359;214644; 427 073,0   
7632;248357; 427 051,0   
2480;133396; 426 688,0   
2932;140331; 425 776,0   
1189;57728; 425 367,0   
182;28417; 425 345,6   
339;29138; 425 345,6   
7009;238916; 424 494,0   
8387;258260; 422 814,0   
9637;277935; 422 643,0   
657;45261; 421 343,0   
5629;220934; 420 000,0   
1338;59628; 419 938,0   
1690;110531; 419 203,0   
10131;288592; 418 828,0   
2177;128442; 416 951,0   
9026;267580; 415 800,0   
8844;264704; 415 679,0   
10090;287401; 413 314,0   
3758;180475; 412 174,0   
4206;189983; 411 184,0   
10582;300814; 411 115,0   
8804;264270; 410 774,0   
6914;237404; 410 465,0   
9746;279941; 409 837,0   
1868;116011; 409 658,0   
1047;55482; 409 308,0   
507;36283; 408 622,0   
3163;144707; 407 377,0   
10880;317601; 406 663,0   
2722;136854; 406 116,0   
415;31992; 405 094,0   
2416;132036; 403 952,0   
5693;221566; 402 058,0   
5077;207387; 401 889,0   
8592;261669; 400 961,0   
8137;255578; 400 530,0   
3309;147933; 400 422,0   
2597;135178; 400 000,0   
3803;181313; 400 000,0   
9842;281671; 400 000,0   
9753;280126; 400 000,0   
4026;186111; 399 784,0   
4545;195625; 399 600,0   
7904;252283; 399 471,0   
1294;59069; 399 295,0   
10007;285887; 398 559,0   
1735;111002; 398 494,0   
10155;289237; 398 022,0   
2635;135637; 397 952,0   
1483;61605; 397 113,0   
1528;105473; 396 596,0   
5064;206994; 396 519,0   
5306;213538; 396 221,0   
8851;264855; 395 690,0   
4948;204250; 391 655,0   
4237;190515; 389 798,0   
4445;193715; 389 757,0   
7754;250103; 389 220,0   
534;39775; 386 893,0   
181;28401; 386 634,0   
8862;265001; 385 229,0   
10161;289303; 384 555,0   
10630;303037; 382 056,0   
6074;226673; 381 000,0   
9773;280327; 379 273,0   
8751;263850; 377 759,0   
6199;227870; 377 607,0   
6557;231701; 377 507,0   
6600;232152; 376 499,0   
8735;263740; 375 950,0   
8810;264339; 375 689,0   
7030;239253; 375 000,0   
10435;296083; 374 787,0   
7792;250677; 374 161,0   
5291;213080; 373 605,0   
3115;143928; 373 420,0   
337;29131; 371 278,0   
9410;273656; 368 121,0   
5563;219767; 368 036,0   
8200;256222; 366 802,0   
3978;185058; 365 934,0   
10737;306650; 365 923,0   
10265;291946; 364 228,0   
3286;146944; 364 000,0   
10041;286387; 363 130,0   
10029;286248; 363 088,0   
10832;314012; 362 725,0   
7497;246624; 361 878,0   
10768;308737; 361 343,0   
7338;244334; 361 159,0   
2024;125325; 360 886,0   
506;36283; 360 117,0   
10045;286584; 359 807,0   
9306;272136; 359 671,0   
10168;289843; 358 733,0   
1162;57435; 357 848,0   
2910;139957; 357 151,0   
10417;295614; 356 730,0   
8741;263796; 355 614,0   
4124;188837; 355 391,0   
6691;234109; 355 306,0   
10470;297021; 355 239,0   
5231;210625; 355 237,0   
31;17952; 354 952,0   
5975;225546; 353 885,0   
2702;136359; 352 428,0   
3565;177054; 352 420,0   
10396;294777; 351 558,0   
8573;261453; 351 216,0   
2090;126663; 351 059,0   
2051;125928; 347 578,0   
5864;223973; 347 512,0   
6302;228683; 347 321,0   
1018;54487; 346 830,0   
4417;193360; 346 669,0   
5844;223641; 346 472,0   
6356;229478; 343 419,0   
3199;145489; 343 348,0   
3708;179618; 343 324,0   
9930;283994; 343 302,0   
7080;240037; 343 059,0   
4431;193511; 342 667,0   
6680;233954; 341 470,0   
7279;243474; 340 171,0   
5912;224621; 339 958,0   
4454;193911; 338 523,0   
2432;132246; 337 356,0   
2023;125324; 337 229,0   
7894;252185; 335 609,0   
6552;231666; 334 800,0   
9176;270439; 334 800,0   
5603;220765; 334 616,0   
4815;201386; 334 515,0   
10627;302951; 334 515,0   
5414;216311; 334 069,0   
9965;285076; 333 772,0   
1138;57211; 332 829,0   
8064;254557; 332 640,0   
9384;273491; 332 432,0   
8286;257259; 332 261,0   
8925;266065; 330 713,0   
9393;273579; 330 181,0   
10401;294969; 329 409,0   
8178;255876; 327 453,0   
3035;142082; 327 306,0   
9949;284817; 325 969,0   
5275;212434; 325 196,0   
2478;133385; 325 131,0   
5311;213698; 324 599,0   
6768;235286; 324 597,0   
3690;179258; 324 000,0   
3702;179499; 324 000,0   
4659;197306; 324 000,0   
4741;199031; 324 000,0   
5159;209437; 324 000,0   
5412;216298; 323 832,0   
7356;244485; 323 784,0   
3346;170594; 322 024,0   
