ID,titre_original,acteur_1,acteur_2,acteur_3,acteur_4,real_1,real_2,real_3,scen_1,scen_2,scen_3,scen_4,score_disctrib,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,pays,jour_sortie,mois_sortie,annee_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,Budget_dollards
221314,Zama,DanielGimenezCacho,LolaDuenas,JuanMinujin,MatheusNachtergaele,LucreciaMartel,,,LucreciaMartel,AntonioDiBenedetto,,,"0,02470",Drame, Historique,,,,,,Argentine,11.0,7.0,2018.0,2.0,3.8,115.0,4798.0,
221329,Embrasse-moi !,Ocean,AlicePol,GregoryMontel,Sophie-MarieLarrouy,Ocean,CyprienVial,,Ocean,CyprienVial,,,"0,02287",Comédie, Romance,,,,,,France,5.0,7.0,2017.0,2.0,2.6,86.0,19302.0,113334.0
221357,Imagine,EdwardHogg,AlexandraMariaLara,MelchiorDerouet,FrancisFrappat,AndrzejJakimowski,,,AndrzejJakimowski,,,,"0,02472",Comédie dramatique, Drame,,,,,,France,23.0,10.0,2013.0,2.0,3.3,105.0,2626.0,
221359,Dungeons & Dragons: Honor Among Thieves,ChrisPine,MichelleRodriguez,Rege-JeanPage,JusticeSmith,JonathanGoldstein(XII),JohnFrancisDaley,,JonathanGoldstein(XII),JohnFrancisDaley,MichaelGilio,,"0,02429",Aventure, Fantastique,,,,,,U.S.A.,12.0,4.0,2023.0,2.0,3.3,134.0,420168.0,
221361,Insurgent,ShaileneWoodley,TheoJames,OctaviaSpencer,JaiCourtney,RobertSchwentke,,,BrianDuffield,AkivaGoldsman,MarkBomback,,"0,02585",Action, Science Fiction,,,,,,U.S.A.,18.0,3.0,2015.0,2.0,3.1,119.0,1172398.0,
221375,Five Dances,RyanSteele,ReedLuplau,CatherineMiller,KimiyeCorwin,AlanBrown,,,AlanBrown,,,,"0,01158",Drame, Musical, Romance,,,,,U.S.A.,19.0,6.0,2013.0,2.0,2.6,83.0,574.0,5788.0
221387,John Wick,KeanuReeves,MichaelNyqvist,AlfieAllen,WillemDafoe,DavidLeitch,ChadStahelski,,DerekKolstad,,,,"0,04368",Action, Thriller,,,,,,U.S.A.,29.0,10.0,2014.0,2.0,2.9,101.0,184851.0,20000000.0
221391,Midnight Special,MichaelShannon,JaedenMartell,JoelEdgerton,AdamDriver,JeffNichols,,,JeffNichols,,,,"0,03340",Aventure, Drame, Science Fiction,,,,,U.S.A.,16.0,3.0,2016.0,2.0,4.1,111.0,132693.0,18000000.0
221404,Sâdhu,SurajBaba,,,,GaelMetroz,,,,,,,"0,01516",Documentaire,,,,,,,Suisse,6.0,11.0,2013.0,2.0,3.0,93.0,1234.0,26902.0
221410,Gaby Baby Doll,LolitaChammah,BenjaminBiolay,FelixMoati,PascalJoyeux,SophieLetourneur,,,SophieLetourneur,Anne-LouiseTrividic,,,"0,02470",Comédie, Drame, Romance,,,,,France,17.0,9.0,2014.0,2.0,2.8,88.0,7936.0,
221413,Chef,JonFavreau,JohnLeguizamo,SofiaVergara,ScarlettJohansson,JonFavreau,,,JonFavreau,,,,"0,02583",Comédie, Drame,,,,,,U.S.A.,29.0,10.0,2014.0,2.0,2.8,114.0,13798.0,
221418,My Old Lady,KevinKline,MaggieSmith,KristinScottThomas,DominiquePinon,IsraelHorovitz,,,IsraelHorovitz,,,,"0,01422",Comédie, Drame, Romance,,,,,U.S.A.,6.0,5.0,2015.0,2.0,3.5,102.0,47718.0,5000000.0
221419,La French,JeanDujardin,GillesLellouche,BenoitMagimel,GuillaumeGouix,CedricJimenez,,,AudreyDiwan,CedricJimenez,,,"0,02338",Action, Policier, Thriller,,,,,France,3.0,12.0,2014.0,2.0,3.7,135.0,29130.0,26000000.0
221453,Manglehorn,AlPacino,HollyHunter,ChrisMessina,HarmonyKorine,DavidGordonGreen,,,PaulBradLogan,,,,"0,02192",Drame,,,,,,,U.S.A.,3.0,6.0,2015.0,2.0,2.7,97.0,15328.0,4000000.0
221488,Libre et assoupi,BaptisteLecaplain,CharlotteLeBon,FelixMoati,DenisPodalydes,BenjaminGuedj,,,RomainMonnery,,,,"0,02338",Comédie,,,,,,,France,7.0,5.0,2014.0,2.0,2.7,93.0,73789.0,786962.0
221499,La Bataille de Tabatô,FatuDjebate,MamaduBaio,MutarDjebate,,JoaoViana,,,JoaoViana,,,,"0,02175",Drame,,,,,,,Guinée-Bissau,18.0,12.0,2013.0,2.0,2.8,83.0,454.0,
221506,Der kleine Rabe Socke 2 - Das große Rennen,,,,,UtevonMunchow-Pohl,SandorJesse,,KatjaGrubel,NeleMoost,AnnetRudolph,,"0,01731",Animation, Famille,,,,,,Allemagne,21.0,10.0,2015.0,2.0,3.3,73.0,18795.0,
221524,The Martian,MattDamon,JessicaChastain,KristenWiig,JeffDaniels,RidleyScott,,,DrewGoddard,AndyWeir,,,"0,02846",Science Fiction,,,,,,,U.S.A.,21.0,10.0,2015.0,2.0,3.5,144.0,1101028.0,109000000.0
221527,Sous Les Jupes Des Filles,IsabelleAdjani,VanessaParadis,SylvieTestud,LaetitiaCasta,AudreyDana,,,AudreyDana,MurielleMagellan,RaphaelleDesplechin,,"0,02538",Comédie,,,,,,,France,4.0,6.0,2014.0,2.0,2.3,116.0,401687.0,13061533.0
221540,Avis de mistral,JeanReno,AnnaGaliena,ChloeJouannet,HugoDessioux,RoseBosch,,,RoseBosch,,,,"0,02338",Comédie dramatique,,,,,,,France,2.0,4.0,2014.0,2.0,2.0,105.0,203504.0,4519865.0
221541,The Fate of the Furious,VinDiesel,DwayneJohnson,JasonStatham,MichelleRodriguez,F.GaryGray,,,ChrisMorgan,,,,"0,02973",Action, Thriller,,,,,,U.S.A.,12.0,4.0,2017.0,2.0,3.1,136.0,1861108.0,250000000.0
221542,F9 The Fast Saga,VinDiesel,MichelleRodriguez,JordanaBrewster,TyreseGibson,JustinLin,,,DanielCasey,JustinLin,GaryScottThompson,,"0,02973",Action,,,,,,,U.S.A.,14.0,7.0,2021.0,2.0,2.7,143.0,1301589.0,
221563,Papa Lumière,NielsArestrup,JuliaComa,NatachaLindinger,BrunoTodeschini,AdaLoueilh,,,AdaLoueilh,,,,"0,02668",Drame,,,,,,,France,29.0,7.0,2015.0,2.0,2.6,84.0,3875.0,3000000.0
221564,Qu’Allah bénisse la France,MarcZinga,SabrinaOuazani,LarouciDidi,MickaelNagenraft,AbdAlMalik,,,AbdAlMalik,AbdAlMalik,,,"0,02467",Drame,,,,,,,France,10.0,12.0,2014.0,2.0,3.4,96.0,75089.0,857921.0
221566,Retour à Ithaque,IsabelSantos,JorgePerugorria,FernandoHechavarria,NestorJimenez,LaurentCantet,,,LaurentCantet,LeonardoPaduraFuentes,FrancoisCrozade,,"0,02287",Comédie dramatique,,,,,,,France,3.0,12.0,2014.0,2.0,3.5,95.0,22224.0,402058.0
221570,Loin des hommes,ViggoMortensen,RedaKateb,VincentMartin(II),NicolasGiraud,DavidOelhoffen,,,DavidOelhoffen,AlbertCamus,AntoineLacomblez,,"0,03024",Drame,,,,,,,France,14.0,1.0,2015.0,2.0,3.5,102.0,46337.0,7700000.0
221571,Afrik'Aïoli,Jean-MarcRavera,MohamedMetina,ModouCisse,AbdoulayeDiakhate,ChristianPhilibert,,,ChristianPhilibert,JacquesDussart,,,"0,00309",Comédie,,,,,,,France,22.0,1.0,2014.0,2.0,2.9,95.0,12528.0,
221579,The Transporter Refueled,EdSkrein,RayStevenson,LoanChabanol,GabriellaWright,CamilleDelamarre,,,BillCollage,AdamCooper,LucBesson,,"0,02372",Action,,,,,,,France,9.0,9.0,2015.0,2.0,2.1,97.0,262041.0,26920875.0
221595,Maya the Bee - The Movie,,,,,AlexsStadermann,SimonPickard,,FinEdquist,MarcusSauermann,WaldemarBonsels,,"0,01135",Aventure, Animation, Comédie, Famille,,,,Allemagne,4.0,2.0,2015.0,2.0,3.0,89.0,216623.0,
221611,Vierges,JoyRieger,EvgeniaDodina,MichaelAloni,ManuelElkaslassiVardi,KerenBenRafael,,,KerenBenRafael,EliseBenroubi,,,"0,02610",Drame,,,,,,,France,25.0,7.0,2018.0,2.0,2.9,91.0,6274.0,
221613,Elle l'adore,SandrineKiberlain,LaurentLafitte,PascalDemolon,OliviaCote,JeanneHerry,,,JeanneHerry,GaelleMace,JeanneHerry,,"0,02587",Comédie,,,,,,,France,24.0,9.0,2014.0,2.0,3.7,104.0,204698.0,15549.0
221615,Mal de Pierres,MarionCotillard,LouisGarrel,AlexBrendemuhl,BrigitteRouan,NicoleGarcia,,,NicoleGarcia,JacquesFieschi,MilenaAgus,,"0,02587",Drame,,,,,,,France,19.0,10.0,2016.0,2.0,3.5,121.0,283843.0,11124000.0
221620,Five,PierreNiney,FrancoisCivil,IgorGotesman,MargotBancilhon,IgorGotesman,,,IgorGotesman,,,,"0,02587",Comédie,,,,,,,France,30.0,3.0,2016.0,2.0,3.0,102.0,237226.0,
221621,Hasta Mañana,AmirBenAbdelmoumen,AntoineGautron,SamuelBousbib,MehdiNebbou,OlivierVidal,SebastienMaggiani,,OlivierVidal,SebastienMaggiani,,,"0,01422",Comédie dramatique,,,,,,,France,30.0,7.0,2014.0,2.0,2.4,82.0,3238.0,
221635,Girafada,SalehBakri,MohammedBakri,RoschdyZem,AhmadBayatra,RaniMassalha,,,XavierNemo,RaniMassalha,,,"0,02610",Drame,,,,,,,France,23.0,4.0,2014.0,2.0,3.2,85.0,8092.0,94119.0
221636,La Cour de Babel,,,,,JulieBertuccelli,,,,,,,"0,02610",Documentaire,,,,,,,France,12.0,3.0,2014.0,2.0,4.2,89.0,60052.0,6407.0
221654,Boomerang,LaurentLafitte,MelanieLaurent,AudreyDana,WladimirYordanoff,FrancoisFavrat,,,FrancoisFavrat,TatianaDeRosnay,EmmanuelCourcol,,"0,02266",Drame,,,,,,,France,23.0,9.0,2015.0,2.0,3.6,101.0,130241.0,26.0
221657,Biette,FrancoiseLebrun,PascalCervo,MathieuAmalric,DenisLavant,PierreLeon,,,,,,,"0,00896",Documentaire,,,,,,,France,26.0,6.0,2013.0,2.0,4.5,108.0,72.0,
221658,Starred Up,JackO&#039;Connell,RupertFriend,BenMendelsohn,DavidAjala,DavidMackenzie,,,JonathanAsser,,,,"0,01795",Drame,,,,,,,Grande-Bretagne,4.0,6.0,2014.0,2.0,3.8,105.0,35412.0,54915.0
221661,Di Renjie: Shen du long wang,MarkChao,FengShaofeng,CarinaLau,Angelababy,TsuiHark,,,Kuo-fuChen,Chia-LuChang,TsuiHark,,"0,02192",Action, Aventure, Arts Martiaux,,,,,Hong-Kong,6.0,8.0,2014.0,2.0,3.9,134.0,40254.0,
221713,Les Visiteurs - La Révolution,JeanReno,ChristianClavier,FranckDubosc,KarinViard,Jean-MariePoire,,,Jean-MariePoire,ChristianClavier,,,"0,02338",Comédie, Fantastique,,,,,,France,6.0,4.0,2016.0,2.0,2.0,109.0,1150047.0,26735018.0
221729,A Most Violent Year,OscarIsaac,JessicaChastain,DavidOyelowo,AlbertBrooks,J.C.Chandor,,,J.C.Chandor,,,,"0,02587",Policier, Drame, Thriller,,,,,U.S.A.,31.0,12.0,2014.0,2.0,4.1,125.0,173590.0,20000000.0
221805,Au fil d'Ariane,ArianeAscaride,JacquesBoudet,Jean-PierreDarroussin,AnaisDemoustier,RobertGuediguian,,,RobertGuediguian,SergeValletti,,,"0,02412",Comédie, Drame,,,,,,France,18.0,6.0,2014.0,2.0,3.1,96.0,39161.0,478252.0
221811,Le Prochain Film,FredericPierrot,SabrinaSeyvecou,AntoineChappey,MarilyneCanto,ReneFeret,,,ReneFeret,,,,"0,00836",Comédie,,,,,,,France,21.0,8.0,2013.0,2.0,3.2,80.0,9018.0,
221814,Con la pata quebrada,CarlosHipolito,,,,DiegoGalan,,,DiegoGalan,,,,"0,00430",Documentaire,,,,,,,Espagne,18.0,6.0,2014.0,2.0,2.9,82.0,1385.0,6263.0
221859,Respire,JosephineJapy,LoudeLaage,IsabelleCarre,ClaireKeim,MelanieLaurent,,,JulienLambroschini,MelanieLaurent,Anne-SophieBrasme,,"0,02338",Drame,,,,,,,France,12.0,11.0,2014.0,2.0,3.5,92.0,103120.0,42297.0
221869,La Dernière nuit,MohamedDekhi,RemiBoutetdeMonvel,AntoineFichaux,ClementDecoster,FranckLlopis,,,FranckLlopis,FranckLlopis,,,"0,01154",Drame,,,,,,,France,25.0,6.0,2014.0,2.0,1.0,92.0,90.0,
221875,The Finest Hours,ChrisPine,CaseyAffleck,BenFoster,HollidayGrainger,CraigGillespie,,,PaulTamasy,ScottSilver,EricJohnson(III),,"0,02489",Action, Drame, Historique,,,,,U.S.A.,24.0,2.0,2016.0,2.0,2.7,117.0,53209.0,80000000.0
221891,Le Renard Jaune,RichardBohringer,MichaelLonsdale,ClaudeBrasseur,Jean-FrancoisStevenin,Jean-PierreMocky,,,Jean-PierreMocky,DavidAlexander(III),,,"0,01032",Policier,,,,,,,France,26.0,6.0,2013.0,2.0,2.6,84.0,2372.0,
221892,La Rançon de la Gloire,BenoitPoelvoorde,RoschdyZem,ChiaraMastroianni,NadineLabaki,XavierBeauvois,,,EtienneComar,XavierBeauvois,XavierBeauvois,,"0,02658",Comédie dramatique,,,,,,,France,7.0,1.0,2015.0,2.0,2.6,114.0,21196.0,175844.0
221896,On a failli être amies,KarinViard,EmmanuelleDevos,RoschdyZem,AnneLeNy,AnneLeNy,,,AnneLeNy,AnneLeNy,,,"0,02658",Comédie,,,,,,,France,25.0,6.0,2014.0,2.0,3.5,91.0,177279.0,2577351.0
221898,La Prochaine fois je viserai le coeur,GuillaumeCanet,AnaGirardot,Jean-YvesBerteloot,PatrickAzam,CedricAnger,,,CedricAnger,YvanStefanovitch,,,"0,00898",Policier, Drame,,,,,,France,12.0,11.0,2014.0,2.0,3.7,111.0,190185.0,5508000.0
221899,Maintenant ou jamais,LeilaBekhti,NicolasDuvauchelle,ArthurDupont,LeoLorleac&#039;h,SergeFrydman,,,SergeFrydman,,,,"0,02658",Drame,,,,,,,France,3.0,9.0,2014.0,2.0,3.3,95.0,87377.0,
221904,Alice Through the Looking Glass,MiaWasikowska,JohnnyDepp,LindsayDuncan,SachaBaronCohen,JamesBobin,,,LindaWoolverton,LewisCarroll,,,"0,02489",Comédie, Famille, Fantastique,,,,,U.S.A.,1.0,6.0,2016.0,2.0,2.7,113.0,455543.0,
221905,The Theory of Love,ClementChauvin,SheilaCoren-Tissot,ClaireCounil,AdrienBuzenet,JayOswald,,,JayOswald,,,,"0,00704",Comédie,,,,,,,France,10.0,7.0,2013.0,2.0,1.8,77.0,83.0,
221929,Peur De Rien,ManalIssa,VincentLacoste,PaulHamy,DamienChapelle,DanielleArbid,,,DanielleArbid,JuliePeyr,PierreSchoeller,,"0,02467",Drame,,,,,,,France,10.0,2.0,2016.0,2.0,3.6,120.0,20660.0,2051518.0
221960,The Hundred-Foot Journey,HelenMirren,OmPuri,ManishDayal,CharlotteLeBon,LasseHallstrom,,,StevenKnight,RichardC.Morais,,,"0,04368",Comédie dramatique,,,,,,,U.S.A.,10.0,9.0,2014.0,2.0,2.3,123.0,92995.0,22000000.0
221967,Short Term 12,BrieLarson,JohnGallagherJr.,StephanieBeatriz,RamiMalek,DestinDanielCretton,,,DestinDanielCretton,,,,"0,01549",Drame,,,,,,,U.S.A.,23.0,4.0,2014.0,2.0,4.0,101.0,27143.0,1013100.0
222006,Devil's Due,AllisonMiller,ZachGilford,SamAnderson,VanessaRay,MattBettinelli-Olpin,TylerGillett,,LindsayDevlin,,,,"0,02846",Epouvante-horreur,,,,,,,U.S.A.,7.0,5.0,2014.0,2.0,1.6,89.0,116708.0,7000000.0
222008,Eden,FelixdeGivry,PaulineEtienne,HugoConzelmann,GretaGerwig,MiaHansen-Love,,,MiaHansen-Love,,,,"0,02467",Biopic, Drame, Musical,,,,,France,19.0,11.0,2014.0,2.0,3.0,131.0,31663.0,
222021,Nymphomaniac : Volume II,CharlotteGainsbourg,StellanSkarsgard,StacyMartin,ShiaLaBeouf,LarsvonTrier,,,LarsvonTrier,,,,"0,02516",Drame, Erotique,,,,,,Danemark,29.0,1.0,2014.0,2.0,2.8,124.0,34065.0,9400000.0
222030,Tu veux ou tu veux pas,SophieMarceau,PatrickBruel,AndreWilms,SylvieVartan,TonieMarshall,,,TonieMarshall,TonieMarshall,NicolasMercier,,"0,03340",Comédie, Romance,,,,,,France,1.0,10.0,2014.0,2.0,2.0,87.0,431620.0,9307095.0
222075,Hunting Elephants,SassonGabai,MoniMoshonov,PatrickStewart,GilBlank,ReshefRegevLevi,,,ReshefRegevLevi,RegevLevi,,,"0,00741",Comédie, Policier,,,,,,U.S.A.,29.0,10.0,2014.0,2.0,2.9,108.0,3893.0,2800000.0
222086,Workers,JesusPadilla,SusanaSalazar,BarbaraPerrinRivemar,SergioLimon,JoseLuisValle,,,JoseLuisValle,,,,"0,01452",Comédie, Drame,,,,,,Allemagne,30.0,10.0,2013.0,2.0,3.8,122.0,2971.0,
222096,Situation amoureuse : C'est compliqué,ManuPayet,AnaisDemoustier,EmmanuelleChriqui,PhilippeDuquesne,ManuPayet,RodolpheLauga,,ManuPayet,NicolasPeufaillit,RomainLevy,,"0,02587",Comédie,,,,,,,France,19.0,3.0,2014.0,2.0,3.0,98.0,214765.0,2816433.0
222120,Amy,AmyWinehouse,MarkRonson,TonyBennett,PeteDoherty,AsifKapadia,,,,,,,"0,02658",Documentaire,,,,,,,U.S.A.,8.0,7.0,2015.0,2.0,3.9,127.0,40529.0,
222121,La Ruée vers l'art,,,,,MarianneLamour,,,CatherineLamour,DanieleGranet,,,"0,02334",Documentaire,,,,,,,France,16.0,10.0,2013.0,2.0,2.9,86.0,3834.0,
222124,Youth,DavidCunio,EitanCunio,MosheIvgy,ShiriliDeshe,TomShoval,,,TomShoval,,,,"0,02467",Drame,,,,,,,Israël,5.0,3.0,2014.0,2.0,3.2,107.0,2910.0,
222165,Alvin And The Chipmunks: The Road Chip,JasonLee,KimberlyWilliams-Paisley,JoshGreen(III),TonyHale,WaltBecker,,,RandiMayemSinger,RossBagdasarian,JaniceKarman,,"0,02846",Aventure, Animation, Comédie, Famille,,,,U.S.A.,3.0,2.0,2016.0,2.0,1.8,92.0,488106.0,
222167,The Purge: Anarchy,FrankGrillo,CarmenEjogo,ZachGilford,KieleSanchez,JamesDeMonaco,,,JamesDeMonaco,,,,"0,02973",Action, Epouvante-horreur, Thriller,,,,,U.S.A.,23.0,7.0,2014.0,2.0,2.9,103.0,252330.0,9000000.0
222172,Les jours heureux,RaymondAubrac,RobertChambeiron,DanielCordier,Jean-LouisCremieux-Brilhac,GillesPerret,,,,,,,"0,01266",Documentaire,,,,,,,France,6.0,11.0,2013.0,2.0,3.6,97.0,5243.0,300000.0
222174,Océane,LouLesage,OlivierClastre,DianaLaszlo,KevynDiana,PhilippeAppietto,NathalieSauvegrain,,PhilippeAppietto,NathalieSauvegrain,,,"0,00792",Comédie,,,,,,,France,11.0,9.0,2013.0,2.0,3.1,105.0,3170.0,658800.0
222182,L'étrange couleur des larmes de ton corps,KlausTange,SamLouwyck,UrsulaBedena,Jean-MichelVovk,HeleneCattet,BrunoForzani,,HeleneCattet,BrunoForzani,,,"0,02470",Epouvante-horreur, Thriller,,,,,,Belgique,12.0,3.0,2014.0,2.0,3.1,102.0,121.0,2030400.0
222215,Koko le Clown,,,,,DaveFleischer,MaxFleischer,,DaveFleischer,,,,"0,01731",Animation,,,,,,,U.S.A.,2.0,10.0,2013.0,2.0,4.3,46.0,1386.0,
222221,The Theory of Everything,EddieRedmayne,FelicityJones,TomPrior,HarryLloyd,JamesMarsh,,,AnthonyMcCarten,JaneHawking,,,"0,02973",Biopic, Drame,,,,,,Grande-Bretagne,21.0,1.0,2015.0,2.0,3.3,123.0,97907.0,
222226,Terms and Conditions May Apply,RaymondKurzweil,JoeLipari,Richard&#039;Moby&#039;Hall,MarkZuckerberg,CullenHoback,,,,,,,"0,01459",Documentaire,,,,,,,U.S.A.,6.0,1.0,2016.0,2.0,2.6,77.0,1082.0,
222244,Fraternalmente,FabianForte,RodrigoPedreira,DalilaRomero,JorgelinaVera,JavierGorleri,,,JavierGorleri,,,,"0,02324",Comédie dramatique,,,,,,,Argentine,24.0,7.0,2013.0,2.0,3.0,87.0,59.0,
222249,Sans métro fixe,EmiliedePreissac,MartinLauda,JulieMauduech,VincentDeniard,JeanJonasson,,,JeanJonasson,,,,"0,00493",Comédie dramatique,,,,,,,France,2.0,10.0,2013.0,2.0,1.5,89.0,54.0,
222257,Planes: Fire & Rescue,,,,,RobertsGannaway,,,JeffreyM.Howard,,,,"0,02489",Animation, Comédie, Famille,,,,,U.S.A.,23.0,7.0,2014.0,2.0,3.2,84.0,27603.0,50000000.0
222259,Qu'est-ce qu'on a fait au Bon Dieu?,ChristianClavier,ChantalLauby,AryAbittan,MediSadoun,PhilippedeChauveron,,,PhilippedeChauveron,GuyLaurent,PhilippedeChauveron,,"0,02266",Comédie,,,,,,,France,16.0,4.0,2014.0,2.0,3.8,97.0,1680249.0,13000000.0
222271,Spotlight,MichaelKeaton,MarkRuffalo,RachelMcAdams,LievSchreiber,TomMcCarthy,,,JoshSinger,TomMcCarthy,,,"0,03340",Policier, Drame,,,,,,U.S.A.,27.0,1.0,2016.0,2.0,4.0,128.0,198197.0,20000000.0
222291,Spider-Man: Far From Home,TomHolland,JakeGyllenhaal,Zendaya,SamuelL.Jackson,JonWatts,,,ChrisMcKenna,ErikSommers,StanLee,,"0,02583",Action, Aventure,,,,,,U.S.A.,3.0,7.0,2019.0,2.0,3.2,130.0,630649.0,
222327,Aux yeux des vivants,AnneMarivin,TheoFernandez,FrancisRenaud,ZacharieChasseriaud,JulienMaury,AlexandreBustillo,,AlexandreBustillo,JulienMaury,,,"0,00675",Epouvante-horreur, Thriller,,,,,,France,30.0,4.0,2014.0,2.0,2.5,88.0,1650.0,2484000.0
222328,The Water Diviner,RussellCrowe,OlgaKurylenko,YilmazErdogan,CemYilmaz,RussellCrowe,,,AndrewKnight,AndrewAnastasios,,,"0,02973",Drame, Guerre,,,,,,Australie,15.0,4.0,2015.0,2.0,2.5,111.0,56523.0,22500000.0
222333,The Boxtrolls,,,,,GrahamAnnable,AnthonyStacchi,,IrenaBrignull,AdamPava,AlanSnow,,"0,02973",Aventure, Animation, Famille, Fantastique,,,,U.S.A.,15.0,10.0,2014.0,2.0,3.6,96.0,142863.0,60000000.0
222338,Le Week-end,JimBroadbent,LindsayDuncan,JeffGoldblum,OllyAlexander,RogerMichell,,,HanifKureishi,,,,"0,02552",Comédie dramatique, Romance,,,,,,Grande-Bretagne,5.0,3.0,2014.0,2.0,3.4,93.0,31950.0,
222369,Spy,MelissaMcCarthy,JasonStatham,JudeLaw,RoseByrne,PaulFeig,,,PaulFeig,,,,"0,02846",Action, Comédie,,,,,,U.S.A.,17.0,6.0,2015.0,2.0,3.0,120.0,249389.0,
222370,"Loulou, l'incroyable secret",,,,,EricOmond,GregoireSolotareff,,GregoireSolotareff,Jean-LucFromental,,,"0,02412",Animation,,,,,,,France,18.0,12.0,2013.0,2.0,3.9,80.0,80485.0,40371.0
222392,Big Bad Wolves,TzahiGrad,LiorAshkenazi,RotemKeinan,Doval&#039;eGlickman,AharonKeshales,NavotPapushado,,AharonKeshales,NavotPapushado,,,"0,04368",Comédie, Policier, Thriller,,,,,Israël,2.0,7.0,2014.0,2.0,2.4,110.0,21072.0,33232.0
222394,Peut-être qu'on n'a pas le même humour,SidneyGoyvaertz,JulienVerite,,,ThomasSeban,,,ThomasSeban,,,,"0,00326",Comédie,,,,,,,France,31.0,7.0,2013.0,2.0,1.5,79.0,161.0,
222398,Gusukô Budori no denki,,,,,GisaburoSugii,,,GisaburoSugii,KenjiMiyazawa,,,"0,02334",Aventure, Animation, Fantastique,,,,,Japon,27.0,8.0,2014.0,2.0,3.2,106.0,6064.0,3013544.0
222402,Au Nom Du Fils,AstridWhettnall,PhilippeNahon,AchilleRidolfi,ZacharieChasseriaud,VincentLannoo,,,VincentLannoo,PhilippeFalardeau,AlbertCharles,,"0,02334",Drame,,,,,,,Belgique,7.0,5.0,2014.0,2.0,2.7,83.0,10023.0,
222418,Week-ends,KarinViard,NoemieLvovsky,JacquesGamblin,UlrichTukur,AnneVillaceque,,,AnneVillaceque,SophieFillieres,GillesTaurand,,"0,02287",Comédie dramatique,,,,,,,France,26.0,2.0,2014.0,2.0,2.9,90.0,46187.0,
222422,Barbecue,LambertWilson,FranckDubosc,FlorenceForesti,GuillaumeDeTonquedec,EricLavaine,,,EricLavaine,HectorCabelloReyes,,,"0,02587",Comédie,,,,,,,France,30.0,4.0,2014.0,2.0,2.3,98.0,647797.0,
222433,Donner / Recevoir,,,,,BernardDalMolin,MicheleDalMolin,,FrancoisBayle,,,,"0,01454",Documentaire,,,,,,,France,16.0,10.0,2013.0,2.0,2.3,75.0,67.0,
222445,Voyoucratie,SalimKechiouche,AbelJafri,HichemYacoubi,JoPrestia,FGKO,,,FGKO,,,,"0,01266",Thriller,,,,,,,France,31.0,1.0,2018.0,2.0,2.5,84.0,7147.0,183600.0
222451,How To Train Your Dragon: The Hidden World,,,,,DeanDeBlois,,,DeanDeBlois,CressidaCowell,,,"0,02973",Aventure, Animation, Famille,,,,,U.S.A.,6.0,2.0,2019.0,2.0,3.9,104.0,1224811.0,
222465,Life,RobertPattinson,DaneDeHaan,BenKingsley,JoelEdgerton,AntonCorbijn,,,LukeDavies,,,,"0,02552",Biopic, Drame,,,,,,U.S.A.,9.0,9.0,2015.0,2.0,3.2,112.0,31580.0,12000000.0
222503,Love & Mercy,PaulDano,JohnCusack,ElizabethBanks,PaulGiamatti,BillPohlad,,,OrenMoverman,MichaelAlanLerner,,,"0,02552",Biopic, Drame, Musical,,,,,U.S.A.,1.0,7.0,2015.0,2.0,3.8,122.0,40730.0,10000000.0
222507,The LEGO Ninjago Movie,JackieChan,KaanGuldur,,,CharlieBean,PaulFisher(II),BobLogan,BobLogan,WilliamWheeler,TomWheeler,,"0,03340",Action, Animation,,,,,,U.S.A.,11.0,10.0,2017.0,2.0,2.2,101.0,116414.0,
222511,Fastlife,ThomasNgijol,KaroleRocher,JulienBoisselier,YazidAitHamoudi,ThomasNgijol,,,ThomasNgijol,MohamedIssolah,ThomasNgijol,,"0,02372",Comédie,,,,,,,France,16.0,7.0,2014.0,2.0,2.7,91.0,194754.0,
222512,Babysitting,PhilippeLacheau,GerardJugnot,ClotildeCourau,AliceDavid,PhilippeLacheau,NicolasBenamou,,PhilippeLacheau,PierreLacheau,JulienArruti,,"0,02973",Comédie,,,,,,,France,16.0,4.0,2014.0,2.0,3.2,84.0,550041.0,
222513,"Artémis, coeur d'artichaut",FrederiqueBarre,NoemieRosset,HubertViel,LelioNaccari,HubertViel,,,HubertViel,,,,"0,01493",Aventure, Comédie,,,,,,France,25.0,9.0,2013.0,2.0,3.8,64.0,1500.0,
222516,Les Enfants des Mille jours,,,,,ClaudiaSotoMansilla,JacoBidermann,,,,,,"0,00829",Documentaire,,,,,,,France,2.0,10.0,2013.0,2.0,3.3,90.0,819.0,
222547,Lyubov v SSSR,ArmenDzhigarkhanyan,YegorBaranovsky,AleksandrLyapin,LidiyaMilyuzina,KarenShakhnazarov,KonstantinShevelyov,,SergeyRokotov,EvgeniyNikishov,,,"0,00896",Drame,,,,,,,Russie,8.0,1.0,2014.0,2.0,2.8,89.0,546.0,
222548,Annonces,BarbaraCassin,MarieGautheron,MarieJoseMondzain,HavivaPedaya,NurithAviv,,,,,,,"0,00762",Documentaire,,,,,,,France,25.0,9.0,2013.0,2.0,3.6,64.0,859.0,
