ID,director,STARmeter
nm0197773,RichardDale,496557
nm0198746,AncaDamian,163974
nm0199047,AudreyDana,78788
nm0199577,AneeshDaniel,847032
nm0200005,LeeDaniels,8748
nm0200380,BrianDannelly,121439
nm0200500,PepeDanquart,279117
nm0201094,Jean-PierreDardenne,28565
nm0201095,LucDardenne,75151
nm0201509,EricDarnell,71780
nm0201669,Jean-PierreDarroussin,45086
nm0202368,FlorenceDauman,686970
nm0203993,TerenceDavies,28356
nm0204628,GarthDavis,19369
nm0204884,JohnA.Davis,80478
nm0205157,MichaelDavis,42631
nm0205542,TamraDavis,19756
nm0205844,Jean-FrancoisDavy,183209
nm0206760,JonathanDayton,25079
nm0207402,ToninoDeBernardi,159889
nm0208667,Marie-EvedeGrave,10351631
nm0208818,AlaindeHalleux,1451132
nm0209629,Louis-DodeLencquesaing,45830
nm0210101,RenatoDeMaria,240698
nm0210193,IvanoDeMatteo,132032
nm0210206,AntoinedeMaximy,740147
nm0210218,MariadeMedeiros,9077
nm0210320,KirkDeMicco,68550
nm0210370,JeromedeMissolz,1324371
nm0210701,ManoeldeOliveira,48520
nm0210948,ThierrydePeretti,167617
nm0212201,ChristianDeVita,356873
nm0212707,BentleyDean,1090765
nm0213340,MichelDebats,1316463
nm0213476,EveDeboise,385591
nm0213572,JacquesDebs,1950253
nm0214618,BavoDefurne,295562
nm0214857,JeremieDegruson,79051
nm0215286,MauriceDekkers,591758
nm0215299,StevenS.DeKnight,20116
nm0216214,CamilleDelamarre,78884
nm0216816,EmilieDeleuze,436371
nm0216858,SergioDelfino,567894
nm0217033,MichelDelgado,12742576
nm0217148,FejriaDeliba,357094
nm0217219,FrancoisDelisle,230324
nm0217433,GabyDellal,110872
nm0217779,RaphaelDelpard,790684
nm0217803,LionelDelplanque,800841
nm0218022,BenoitDelepine,137946
nm0218252,RichardDembo,440668
nm0218305,ViktorDement,13002834
nm0218621,JamesDeMonaco,32560
nm0218838,ArnaudDemuynck,1365854
nm0218843,MathieuDemy,49215
nm0219136,ClaireDenis,12696
nm0219156,Jean-PierreDenis,306697
nm0219974,RickdeOliveira,382286
nm0220019,RaymondDepardon,185347
nm0220274,DenisDercourt,292464
nm0220319,Jean-ClaudeDeret,453342
nm0220514,EricDeroo,1158411
nm0220600,ScottDerrickson,11909
nm0220774,ArnauddesPallieres,126488
nm0220907,DanteDesarthe,1282519
nm0221087,LeonDesclozeaux,658085
nm0221331,GuyDeslauriers,465306
nm0221591,VirginieDespentes,118557
nm0221611,ArnaudDesplechin,33706
nm0221711,AntoineDesrosieres,913816
nm0222043,HowardDeutch,11390
nm0222077,GustavDeutsch,312958
nm0222150,PrabhuDeva,40747
nm0222330,KayDelventhal,7080186
nm0222409,ClaireDevers,743973
nm0222545,MichelDeville,83746
nm0223359,TomDey,64920
nm0223814,PaoladiFlorio,872118
nm0223924,GianniDiGregorio,111496
nm0224331,AndreaDiStefano,35866
nm0224780,DavidDiane,229706
nm0225010,LavDiaz,38779
nm0225034,PhilippeDiaz,92878
nm0225869,KatherineDieckmann,177406
nm0225935,CarlosDiegues,141912
nm0226303,VincentDietschy,2068821
nm0226398,VincentDieutre,208912
nm0227540,MarkDindal,30753
nm0227544,RichardDindo,489353
nm0227570,IsabelleDoval,423426
nm0228013,DjibrilDiopMambety,88982
nm0228542,ChristianDitter,50458
nm0229073,RachidDjaidani,1449072
nm0229694,DavidDobkin,19719
nm0229962,BedaDocampoFeijoo,279329
nm0230032,PeteDocter,13890
nm0230695,JacquesDoillon,22372
nm0230696,LolaDoillon,228887
nm0230859,XavierDolan,9923
nm0231319,ArielleDombasle,12159
nm0231596,AndrewDominik,10633
nm0231872,JulienDonada,1621197
nm0231999,TomDonahue,98270
nm0233123,ValerieDonzelli,50679
nm0233393,OlivierDoran,2083956
nm0233585,JacquesDorfmann,502705
nm0234255,ChristineDory,1197862
nm0234672,ArianeDoublet,8822954
nm0234780,ZiadDoueiri,90018
nm0234963,BillDouglas,145022
nm0235719,JohnErickDowdle,25910
nm0236226,MichaelDowse,26100
nm0236729,SrdjanDragojevic,61225
nm0237527,AndreasDresen,46825
nm0237876,KarimDridi,279589
nm0238138,SaraDriver,45582
nm0238841,DonMancini,34805
nm0238865,FrederikDuChau,105559
nm0239725,OlivierDucastel,196033
nm0240196,MichaelDudokdeWit,90621
nm0240797,DennisDugan,5005
nm0240995,ChristianDuguay,49534
nm0241121,JeanDujardin,6082
nm0241487,SandrineDumas,131926
nm0241622,BrunoDumont,16109
nm0241645,FredericDumont,2095355
nm0243191,FrancoisDupeyron,250461
nm0243355,AlbertDupontel,29658
nm0243641,DanielDuque,9167937
nm0243666,IlanDuranCohen,5186959
nm0244378,XavierDurringer,223967
nm0244691,LaurentDussaux,441026
nm0244784,ChristopheDuthuron,377469
nm0244967,ClaudeDuty,1501193
nm0244999,DanielDuval,161887
nm0245888,JesseDylan,55091
nm0246781,AnaDiez,559021
nm0246903,DorisDorrie,105821
nm0248119,P.DavidEbersole,182755
nm0248401,ArantxaEchevarria,40228
nm0248420,NicolasEchevarria,802310
nm0248495,GaryEck,366598
nm0248942,UliEdel,34542
nm0249189,FredrikEdfeldt,219676
nm0249897,CoryEdwards,85969
nm0250410,ToddEdwards,211597
nm0251774,FernandoEimbcke,95623
nm0252135,BreckEisner,33272
nm0252289,MichaelEkbladh,3685810
nm0252634,NadiaElFani,1582690
nm0252803,SouadEl-Bouhati,11348924
nm0252829,DimaEl-Horr,971291
nm0253018,PascalElbe,120179
nm0253727,SergeElissalde,855115
nm0253819,ElloryElkayem,88755
nm0254178,AdamElliot,36130
nm0254632,StephanElliott,45823
nm0254786,DavidR.Ellis,42464
nm0256895,OleEndresen,121555
nm0256983,JohnEng,338938
nm0257471,YanEngland,58450
nm0257554,MichaelEngler,55074
nm0257646,JonathanEnglish,115165
nm0257991,JeromeEnrico,444752
nm0258172,GeoffreyEnthoven,253863
nm0258221,IldikoEnyedi,45326
nm0258531,RobEpstein,91741
nm0258977,VictorErice,12226
nm0259574,BenediktErlingsson,130510
nm0259847,JamesErskine,101908
nm0260738,TelmoEsnal,1241105
nm0261056,FernandoEspinoza,1014978
nm0261181,MarcEsposito,8688294
nm0261186,MartinEsposito,3247370
nm0262098,Anne-MarieEtienne,1760632
nm0262595,BruceA.Evans,54537
nm0263009,MarcEvans,42509
nm0264236,RichardEyre,44050
nm0265852,PhilippeFalardeau,84326
nm0266510,LuigiFalorni,508047
nm0266622,RickFamuyiwa,26019
nm0266777,StefenFangmeier,56148
nm0267287,CoralieFargeat,38539
nm0267512,ValerieFaris,37394
nm0268380,PeterFarrelly,3526
nm0268753,AnneFassio,279757
nm0268984,EleonoreFaucher,1990656
nm0268999,PhilippeFaucon,181597
nm0269170,EtienneFaure,115907
nm0269402,IsabelleFavez,597857
nm0269440,FrancoisFavrat,603557
nm0269542,NatFaxon,2665
nm0270830,RaphaelFejto,123695
nm0271246,Jean-LoupFelicioli,307254
nm0271402,SamFell,43908
nm0271685,RenaudFely,1068745
nm0271815,XiaogangFeng,67571
nm0272402,DanielFerguson,247176
nm0273863,PascaleFerran,237814
nm0274262,LaurenceFerreiraBarbosa,348118
nm0275044,IsmaelFerroukhi,472901
nm0275250,JavierFesser,51137
nm0275277,ShanaFeste,78691
nm0275286,DavidS.Goyer,12754
nm0275629,GlennFicarra,24791
nm0275698,AndyFickman,35916
nm0276062,ToddField,6264
nm0276349,ShaneMeadows,15176
nm0276397,MarthaFiennes,79102
nm0276466,JacquesFieschi,270566
nm0277229,HeleneFillieres,68159
nm0277230,SophieFillieres,61813
nm0277728,EckartFingberg,948756
nm0277933,EmmanuelFinkiel,217581
nm0278705,LaurentFirode,373531
nm0278803,PernilleFischerChristensen,255100
nm0278947,HelmutFischer,149317
nm0279158,WolfgangFischer,908533
nm0280083,Jean-CharlesFitoussi,1513334
nm0280745,StefanFjeldmark,295522
nm0281396,RyanFleck,18020
nm0281477,AlainFleischer,866778
nm0281487,DaveFleischer,105300
nm0281508,RubenFleischer,14333
nm0281945,AnneFletcher,15853
nm0282064,MandieFletcher,154004
nm0283377,PerFly,50055
nm0283810,StephaneFoenkinos,253080
nm0283816,AnnaFoerster,46559
nm0284369,AriFolman,61710
nm0284774,AnneFontaine,18721
nm0285090,FredericFonteyne,363987
nm0286975,MarcForster,10505
nm0288144,AlastairFothergill,196669
nm0288263,FredFougea,638998
nm0288396,TobiasFouracre,2133729
nm0288411,FrancisFourcou,11292353
nm0288559,EricFourniols,9073033
nm0290437,LilianFranck,11646303
nm0290556,JamesFranco,581
nm0291082,ScottFrank,8017
nm0291205,DavidFrankel,14582
nm0291961,ChristineFrancois,5232319
nm0293889,StephaneFreiss,51467
nm0293901,HayoFreitag,498541
nm0294379,JuanCarlosFresnadillo,4137
nm0294457,ThorFreudenthal,34252
nm0294505,BartFreundlich,20126
nm0294997,JasonFriedberg,32970
nm0295107,LizFriedlander,63716
nm0295120,HadarFriedlich,1829007
nm0295243,JeffreyFriedman,229983
nm0296828,RaphaelFrydman,892726
nm0296829,SergeFrydman,1395327
nm0297202,EytanFox,128452
nm0297935,KinjiFukasaku,26596
nm0298132,LeeFulkerson,275932
nm0298807,AntoineFuqua,2261
nm0299396,SylvainFusee,373633
nm0299455,MichelFuzellier,734817
nm0300174,LevanGabriadze,192363
nm0300866,StephenGaghan,24511
nm0300944,AlainGagnol,342543
nm0302778,JoelGallen,85704
nm0302780,FlorianGallenberger,117780
nm0302916,GuillaumeGallienne,46196
nm0303145,Jean-FrancoisGallotte,270853
nm0303377,BenedicteGalup,1217357
nm0303561,DiegoGalan,629105
nm0303902,DamonGameau,61574
nm0304091,NishaGanatra,33750
nm0304521,ChristopheGans,20239
nm0304541,DennisGansel,56648
nm0304921,SamGarbarski,262559
nm0305368,NicoleGarcia,27763
nm0306112,FranciscoGarcia,3887533
nm0307497,AlexGarland,2422
nm0308039,LouisGarrel,6651
nm0308042,PhilippeGarrel,51140
nm0308520,MatteoGarrone,9668
nm0308974,RobertoGarzelli,778548
nm0309697,TonyGatlif,43400
nm0309775,ArmandGatti,800919
nm0309959,GiuseppeM.Gaudino,12281921
nm0309982,ValerieGaudissart,8855890
nm0309996,EmileGaudreault,234009
nm0310168,NilsGaup,84205
nm0310367,PatriceGautier,9963189
nm0310539,JakeGavin,737476
nm0310614,JulieGavras,239874
nm0310615,RomainGavras,13434
nm0310673,SarahGavron,92480
nm0310747,CescGay,83626
nm0311488,GiordanoGederlini,305834
nm0311532,GrantGee,204095
nm0311700,ShiraGeffen,584057
nm0311702,LottaGeffenblad,3293888
nm0311703,UziGeffenblad,12908269
nm0312173,DavidGelb,47468
nm0312315,HugoGelin,164222
nm0312784,FabriceGenestal,831019
nm0312881,TobyGenkel,171345
nm0313652,PabloGiorgelli,572144
nm0314147,RuediGerber,635924
nm0314340,HaileGerima,108677
nm0314671,ClydeGeronimi,115854
nm0315065,SachaGervasi,42695
nm0315117,MattiGeschonneck,123694
nm0315430,NikolausGeyrhalter,122089
nm0315591,DenisGheerbrant,6855288
nm0315842,BahmanGhobadi,58618
nm0315865,KhaledGhorbal,894467
nm0316021,XavierGiacometti,1180413
nm0316216,GiulioGianini,5357215
nm0316306,XavierGiannoli,51510
nm0316795,AlexGibney,19494
nm0317638,TonyGiglio,47114
nm0317834,MateoGil,87935
nm0317908,NitzanGilady,210266
nm0318149,LewisGilbert,1906942
nm0318916,CraigGillespie,9464
nm0318994,HubertGillet,2179432
nm0319624,ThomasGilou,269709
nm0319659,DanGilroy,9238
nm0319781,JuanjoGimenezPena,240427
nm0320033,FrancisGinibre,1152686
nm0320285,MarcoTullioGiordana,79903
nm0320546,BuddyGiovinazzo,83179
nm0320660,FrancoisGirard,79665
nm0320762,HippolyteGirardot,75624
nm0320764,RaphaelGirardot,8196347
nm0320784,HeleneGiraud,121610
nm0320868,Jacques-RemyGirerd,494456
nm0320929,FrancisGirod,275495
nm0321102,SabineGisiger,719063
nm0321112,MarcelGisler,305170
nm0321159,AmosGitai,54535
nm0321363,TudorGiurgiu,163610
nm0321403,StephaneGiusti,904630
nm0321894,MatthiasGlasner,43217
nm0322242,JonathanGlazer,607
nm0322368,FrancisGlebas,271213
nm0322479,DelphineGleize,399364
nm0322672,VincentGlenn,6928047
nm0323685,GerdGockell,2063372
nm0323885,PatrickGodeau,1083090
nm0323886,PhilippeGodeau,370132
nm0323937,FabienneGodet,368138
nm0324833,MathiasGokalp,509873
nm0325196,EricGoldberg,68127
nm0325603,DaynaGoldfine,470074
nm0326020,JohnGoldschmidt,314311
nm0326040,AkivaGoldsman,15943
nm0326450,RichardStarzak,270297
nm0326740,SrdanGolubovic,57886
nm0326937,MiguelGomes,71145
nm0326946,RitaAzevedoGomes,251224
nm0326995,CosimoGomez,207197
nm0327120,AlainGomis,283162
nm0327273,MichelGondry,5504
nm0329755,ChrisGorak,111510
nm0330185,FionaGordon,123759
nm0330347,JoshGordon,49659
nm0330360,KeithGordon,3222
nm0330441,MatthewGordon,178849
nm0331532,RajaGosnell,32604
nm0331868,IgorGotesman,126086
nm0332639,FredericGoupil,10157815
nm0332647,RomainGoupil,370696
nm0332740,EverardoGout,115350
nm0333818,BenoitGraffin,1426702
nm0334787,MichaelGrandage,80353
nm0334924,PatrickGrandperret,810797
nm0334930,PhilippeGrandrieux,110411
nm0335131,DenysGranier-Deferre,741560
nm0335138,DebraGranik,22680
nm0335337,DarrenGrant,54190
nm0336620,F.GaryGray,8566
nm0336695,JamesGray,8722
nm0337509,PierreGreco,972373
nm0337773,DavidGordonGreen,7504
nm0337833,EugeneGreen,205009
nm0339004,LukeGreenfield,19879
nm0339030,PaulGreengrass,7952
nm0340436,KevinGreutert,20089
nm0340767,ZlatkoGrgic,447526
nm0340880,DavidGrieco,313032
nm0340958,AlisterGrierson,112507
nm0341785,AlbertoGrifi,525791
nm0342096,AntonelloGrimaldi,774528
nm0342748,RajkoGrlic,108302
nm0343903,JonasTrueba,75941
nm0344144,SimonGross,431254
nm0344259,J.MackyeGruber,80951
nm0344496,AdrianGrunberg,31843
nm0344973,PhilipGroning,171288
nm0345174,LucaGuadagnino,5726
nm0345294,CharlesGuard,27909
nm0345307,ThomasGuard,120665
nm0345615,ChristianGudegast,26396
nm0345743,TiagoGuedes,152036
nm0345846,StephaneGuenin,152974
nm0345909,BourlemGuerdjou,1012427
nm0345914,EricGueret,12955296
nm0346326,BertrandGuerry,7164584
nm0346360,JoseLuisGuerin,142311
nm0346363,SamirGuesmi,117537
nm0346519,MateoGuez,685821
nm0346550,DavisGuggenheim,17653
nm0346823,ValerieGuignabodet,984096
nm0347029,GuillaumeMalandrin,973655
nm0347069,SophieGuillemin,34743
nm0347098,Jean-LouisGuillermou,639175
nm0347473,EricGuirado,474503
nm0347492,AlainGuiraudie,68497
nm0347552,GrahamGuit,192597
nm0348181,JamesGunn,2538
nm0348197,JonGunn,18135
nm0349183,LawrenceGuterman,65687
nm0349702,BillGuttentag,165680
nm0350099,PatricioGuzman,61144
nm0350127,SabinaGuzzanti,323637
nm0350168,RobertGuediguian,99718
nm0350597,IsabelleCzajka,491245
nm0352119,SylvieHabault,4901890
nm0352524,DavidHackl,77643
nm0352858,JoanaHadjithomas,290336
nm0352968,LucileHadzihalilovic,51439
nm0353093,HannoHofer,842506
nm0353539,ArnoHagers,1502068
nm0353893,DonHahn,96100
nm0354091,AndrewHaigh,2252
nm0354691,JohnHalas,157275
nm0354722,MaschaHalberstad,151499
nm0355652,HowardHall,357294
nm0355806,KlayHall,168459
nm0356502,KarenHarley,702713
nm0356867,ArtoHalonen,198562
nm0357453,JohnHamburg,23386
nm0357482,LindaHamback,474750
nm0357584,BentHamer,102149
nm0358327,NickHamm,49450
nm0358859,EmmanuelHamon,1430603
nm0359321,YvesHanchar,848677
nm0359387,JohnLeeHancock,16345
nm0359491,AsokaHandagama,264008
nm0359734,MichaelHaneke,5682
nm0361135,MiaHansen-Love,22103
nm0361828,DominicHarari,687246
nm0361833,MattiHarari,780225
nm0362566,CatherineHardwicke,11044
nm0362854,PhilippeHarel,221350
nm0364117,RebeccaHarrellTickell,49186
nm0367959,KohkiHasei,1099744
nm0368645,JannikHastrup,352421
nm0369432,WlodzimierzHaupe,1838497
nm0369442,StefanHaupt,400883
nm0369618,JessicaHausner,33423
nm0370510,JohnHay,187360
nm0371755,JimmyHayward,66509
nm0371890,MichelHazanavicius,24679
nm0371891,SergeHazanavicius,82135
nm0371955,StuartHazeldine,79311
nm0372072,PhilippeHaim,407593
nm0372192,DougHeadline,1563841
nm0373282,PeterHedges,33111
nm0373798,MichaelHegner,315346
nm0374048,MatthijsvanHeijningenJr.,36724
nm0374663,BenjaminHeisenberg,373037
nm0375068,MarkHelfrich,129593
nm0375494,MonteHellman,44564
nm0375691,VeitHelmer,86891
nm0375991,HannaHemila,6065698
nm0376712,BruceHendricks,288702
nm0378144,JonathanHensleigh,26748
nm0378681,HansHerbots,77407
nm0378730,BrunoHerbulot,753796
nm0378893,StephenHerek,24831
nm0379773,FelixHerngren,53717
nm0379872,AntonioHernandez,173374
nm0380097,PaulaHernandez,220604
nm0380831,JeanneHerry,50335
nm0381273,JohnHerzfeld,33593
nm0381416,GrantHeslov,12777
nm0381478,JaredHess,6086
nm0382054,JonHewitt,179640
nm0382072,PeterHewitt,46325
nm0382327,LaurentHeynemann,584783
nm0382956,ScottHicks,39738
nm0384722,TimHill,40793
nm0384825,JohnHillcoat,12595
nm0386431,Pierre-AntoineHiroz,768123
nm0386570,OliverHirschbiegel,24912
nm0386706,LeonHirszman,208264
nm0387706,GregoryHoblit,24894
nm0387828,ChristophHochhausler,105890
nm0389250,RainerHoffmann,4112219
nm0389591,P.J.Hogan,25724
nm0389712,JoannaHogg,21891
nm0391473,AslaugHolm,269159
nm0391502,HannesHolm,80120
nm0392237,NicoleHolofcener,9958
nm0392319,MariusHolst,150950
nm0392813,JohannesHolzhausen,2181220
nm0393234,HongKhaou,47018
nm0393322,HeddyHonigmann,352673
nm0393394,ChristopheHonore,36651
nm0393799,TomHooper,10149
nm0394199,JoelHopkins,95155
nm0394280,StephenHopkins,15207
nm0394502,BojenaHorackova,556955
nm0394756,OlivierHorlait,1383896
nm0394776,SherryHormann,104523
nm0394841,HansHorn,396741
nm0396074,MamoruHosoda,24351
nm0397174,ByronHoward,33087
nm0398184,PeterHowitt,523283
nm0398575,JanHrebejk,142580
nm0399088,PatrickHuard,52347
nm0399464,Jean-LoupHubert,98131
nm0400436,AlbertHughes,19697
nm0400441,AllenHughes,23368
nm0400968,ToddHughes,497581
nm0401176,AnnHui,48612
nm0401203,RamanHui,85714
nm0402365,BruceHunt,121685
nm0402601,PhilipHunt,282535
nm0403038,SimonHunter,111054
nm0404067,EvaHusson,57003
nm0404080,GeraldHustache-Mathieu,71398
nm0404091,FrancisHuster,115357
nm0404438,ClintHutchison,1546382
nm0404485,JamesHuth,137720
nm0405336,NicholasHytner,50551
nm0405578,MarionHansel,357620
nm0405605,KlausHaro,77127
nm0405632,MikaelHafstrom,18043
nm0406334,ArmandoIannucci,11650
nm0407067,AlexdelaIglesia,17072
nm0407992,ImSang-soo,138123
nm0408033,TadashiImai,122922
nm0408043,HiroyukiImaishi,64303
nm0408076,ShoheiImamura,37732
nm0408077,TakahiroImamura,1178738
nm0408101,ThomasImbach,276219
nm0408120,DenisImbert,156424
nm0408127,Henri-FrancoisImbert,1704455
nm0408195,MarkusImhoof,523123
nm0408440,StefanoIncerti,845862
nm0408910,IsabelleIngold,1146233
nm0409561,EvaIonesco,27222
nm0409646,OtarIosseliani,46648
nm0409791,IndraKumar,77531
nm0410139,JohnIrvin,31779
nm0410769,RobertIscove,59670
nm0411236,AkimIsker,262874
nm0411517,IssaLopez,1198
nm0411556,AlineIssermann,938426
nm0412247,GuillaumeIvernel,461408
nm0412517,ShunjiIwai,35022
nm0413875,MickJackson,21203
nm0414144,WilfredJackson,118761
nm0414337,AzazelJacobs,49644
nm0414423,GregoryJacobs,64537
nm0414646,SteveJacobs,135772
nm0414728,JannickeSystadJacobsen,201002
nm0414889,MandyJacobson,12320616
nm0414910,RickJacobson,47744
nm0415148,GuyJacques,1578343
nm0415207,LucJacquet,73974
nm0415245,BenoitJacquot,9082
nm0415658,OlivierJahan,1885752
nm0417462,Jean-ClaudeJaner,1998235
nm0418450,AgnesJaoui,43363
nm0418452,Marie-JaouldePoncheville,821026
nm0418470,CamilleJapy,62800
nm0418621,FredericJardin,134098
nm0418982,JulianJarrold,57102
nm0419411,Jean-JacquesJauffret,769158
nm0419413,FlorenceJaugey,480711
nm0419478,PierreJavaux,7742051
nm0419829,OlivierJean-Marie,216758
nm0419871,PatricJean,1825761
nm0419894,LucienJean-Baptiste,120616
nm0420422,ChristineJeffs,87310
nm0420705,VadimJendreyko,10169945
nm0420941,PattyJenkins,13965
nm0421314,AndersThomasJensen,12037
nm0421559,KimHagenJensen,188641
nm0421776,VickyJenson,61796
nm0422367,LouJeunet,144681
nm0423524,AlejandroJodorowsky,7335
nm0423626,RowanJoffe,58863
nm0423645,ArthurJoffe,1424813
nm0423646,RolandJoffe,20182
nm0424800,ClarkJohnson,13384
nm0425004,DukeJohnson,1522337
nm0425756,MarkStevenJohnson,23804
nm0425840,MikeJohnson,11676054
nm0425894,NiallJohnson,87268
nm0426059,RianJohnson,3642
nm0426333,TimJohnson,68052
nm0427136,PierreJolivet,138086
nm0430107,MichaelB.Jordan,1216
nm0430307,KhalilJoreige,1275167
nm0430629,KaroleRocher,73404
nm0431040,EdouardJoubeaud,665293
nm0431185,ThierryJousse,4613412
nm0431221,SamuelJouy,123878
nm0431956,EricJudor,68504
nm0432040,GerardJugnot,40990
nm0432380,MirandaJuly,15234
nm0433895,K.V.Anand,73124
nm0434152,RomanKachanov,491969
nm0434806,CedricKahn,46644
nm0436784,KenjiKamiyama,13218
nm0436899,MischaKamp,172436
nm0437625,KangJe-kyu,135690
nm0438051,PascalKane,7244890
nm0438090,AsifKapadia,26923
nm0438394,YvetteKaplan,268996
nm0439748,SamKarmann,207836
nm0440458,JakeKasdan,16026
nm0440604,AnuragKashyap,13462
nm0440913,MathieuKassovitz,5990
nm0441090,SunaoKatabuchi,185382
nm0442241,PhilipKaufman,14990
nm0442454,AkiKaurismaki,3614
nm0442455,MikaKaurismaki,36886
nm0442905,NaomiKawase,44704
nm0443411,TonyKaye,14446
nm0443505,ClayKaytis,112094
nm0443592,StephaneKazandjian,426232
nm0444244,AbdellatifKechiche,21933
nm0444248,SalimKechiouche,44483
nm0444729,NietzchkaKeene,273228
nm0446819,RichardKelly,8422
nm0448422,RobertKenner,172973
nm0448757,JamesKent,77088
nm0448768,JenniferKent,15816
nm0449272,PeterKerekes,272567
nm0449316,EtgarKeret,405913
nm0449323,YannickKergoat,372759
nm0449394,LilianedeKermadec,268566
nm0449868,LodgeKerrigan,65096
nm0450194,AlekKeshishian,108879
