ID_film;titre_original;acteur_1;acteur_2;acteur_3;acteur_4;real_1;real_2;real_3;scen_1;scen_2;scen_3;scen_4;score_disctrib;genre_1;genre_2;genre_3;genre_4;genre_5;genre_6;genre_7;pays;jour_sortie;mois_sortie;annee_sortie;day_of_week_sortie;note_presse;duree;budegt_dollars;premiere_semaine_france
141216;Bandslam;AlyMichalka;VanessaHudgens;GaelanConnell;ScottPorter;ToddGraff;;;ToddGraff;JoshCagan;;;0,02585;Musical;;;;;;;USA;12;8;2009;2;3,4;111;20000000;58677
141231;Divorces;Francois-XavierDemaison;PascaleArbillot;MathiasMlekuz;BrigitteCatillon;ValerieGuignabodet;;;ValerieGuignabodet;FranckPhilippon;ValerieGuignabodet;;0,02587;Comedie; Romance;;;;;;France;14;10;2009;2;2,2;100;6480000;100651
141261;Rossocomeilcielo;LucaCapriotti;FrancescoCampobasso;MarcoCocci;SimoneColombari;CristianoBortone;;;CristianoBortone;PaoloSassanelli;MonicaZapelli;;0,01464;Drame;;;;;;;Autre;6;10;2010;2;2,7;96;731464;3527
141291;Triomf;PamAndrews;ObedBaloi;VanessaCooke;PaulLuckhoff;MichaelRaeburn;;;MalcolmKohll;MichaelRaeburn;MarlenevanNiekerk;;0,01356;Drame;;;;;;;Autre;26;5;2010;2;2,3;118;3500000;140
141329;TheRunaways;KristenStewart;DakotaFanning;MichaelShannon;ScoutTaylor-Compton;FloriaSigismondi;;;FloriaSigismondi;CherieCurrie;;;0,04368;Biopic;;;;;;;USA;15;9;2010;2;3,6;106;10000000;46727
141339;TheResident;HilarySwank;JeffreyDeanMorgan;LeePace;ChristopherLee;AnttiJokinen;;;AnttiJokinen;RobertOrr;;;0,04368;Drame; Epouvante-horreur; Thriller;;;;;USA;27;7;2011;2;1,4;91;20000000;35962
141344;Arropiero,elVagabundodelaMuerte;ManuelAlcala;JosepBoixados;ConradoGallardo;JuanAntonioRoqueta;CarlesBalague;;;CarlesBalague;;;;0;Documentaire;;;;;;;Autre;24;3;2010;2;2,3;80;56355;606
141365;Chicas;AndreDussollier;EmmanuelleSeigner;CarmenMaura;ValerieDreville;YasminaReza;;;YasminaReza;YasminaReza;YasminaReza;;0,02266;Comedie dramatique;;;;;;;France;10;3;2010;2;3;84;7344000;21236
141376;DerKnochenmann;JosefBierbichler;JosefHader;SimonSchwarz;BirgitMinichmayr;WolfgangMurnberger;;;WolfHaas;JosefHader;WolfgangMurnberger;;0,01548;Comedie; Policier; Thriller;;;;;Autre;2;9;2009;2;3;117;4320000;11232
141389;WeretheWorldMine;TannerCohen;WendyRobie;NathanielDavidBecker;BradBukauskas;TomGustafson;;;TomGustafson;CoryJamesKrueckeberg;WilliamShakespeare;;0,00609;Documentaire; Fantastique;;;;;;USA;21;11;2009;5;1,8;95;123789;981
141467;Les16deBasse-Pointe;CamilleMauduech;;;;CamilleMauduech;;;CamilleMauduech;;;;0,01464;Documentaire;;;;;;;France;22;4;2009;2;3,2;108;7381;1697
141502;TheBountyHunter;JenniferAniston;GerardButler;ChristineBaranski;JasonSudeikis;AndyTennant;;;SarahThorp;;;;0,02583;Action; Comedie; Romance;;;;;USA;14;4;2010;2;2,1;101;40000000;149251
141505;47Ronin;KeanuReeves;HiroyukiSanada;KoShibasaki;TadanobuAsano;CarlRinsch;;;ChrisMorgan;HosseinAmini;ChrisMorgan;;0,02973;Action; Fantastique; Arts Martiaux;;;;;USA;2;4;2014;2;2,6;119;175000000;154314
141509;HotTubTimeMachine;JohnCusack;ClarkDuke;CraigRobinson;RobCorddry;StevePink;;;JohnMorris(IV);JoshHeald;SeanAnders;;0,02846;Comedie; Science Fiction;;;;;;USA;6;10;2010;2;2,2;99;36000000;1866
141529;LetMeIn;KodiSmit-McPhee;ChloeGraceMoretz;RichardJenkins;EliasKoteas;MattReeves;;;MattReeves;JohnAjvideLindqvist;;;0,04368;Drame; Epouvante-horreur;;;;;;USA;6;10;2010;2;3,2;112;20000000;64832
141538;RockofAges;TomCruise;JulianneHough;DiegoBoneta;AlecBaldwin;AdamShankman;;;JustinTheroux;"ChrisD&#039;Arienzo";AllanLoeb;;0,0334;Comedie dramatique; Comedie musicale;;;;;;USA;11;7;2012;2;2,5;122;75000000;55252
141564;Prometheus;NoomiRapace;MichaelFassbender;CharlizeTheron;IdrisElba;RidleyScott;;;DamonLindelof;JonSpaihts;RidleyScott;;0,02846;Science Fiction; Thriller;;;;;;USA;19;5;2012;5;3,4;123;150000000;812356
141575;PelleasetMelisande,LeChantdesAveugles;OlivierPy;MarcMinkowski;Jean-SebastienBou;SophieMarin-Degor;PhilippeBeziat;;;;;;;0,00524;Documentaire; Musical;;;;;;France;4;3;2009;2;3,6;108;32979;2295
141576;WelcometotheRileys;KristenStewart;JamesGandolfini;JackMoore(II);MelissaLeo;JakeScott;;;KenHixon;;;;0,02579;Drame;;;;;;;USA;10;11;2010;2;2,9;110;158898;21404
141578;GerboiseBleue;;;;;DjamelOuahab;;;DjamelOuahab;;;;0,0247;Documentaire;;;;;;;France;11;2;2009;2;3,9;90;17015;1277
141590;LeRefuge;IsabelleCarre;Louis-RonanChoisy;PierreLouis-Calixte;MelvilPoupaud;FrancoisOzon;;;FrancoisOzon;MathieuHippeau;;;0,02668;Comedie dramatique;;;;;;;France;27;1;2010;2;3,1;90;3358800;49284
141609;TerminatorGenisys;ArnoldSchwarzenegger;EmiliaClarke;JaiCourtney;JasonClarke;AlanTaylor;;;LaetaKalogridis;PatrickLussier;JamesCameron;;0,02429;Action; Science Fiction;;;;;;USA;1;7;2015;2;2,4;126;170000000;666495
141612;Tresor;MathildeSeigner;AlainChabat;FannyArdant;IsabelleNanty;ClaudeBerri;FrancoisDupeyron;;ClaudeBerri;ClaudeBerri;EricAssous;;0,03024;Comedie;;;;;;;France;11;11;2009;2;2,2;85;6720530;347912
141631;Alleanderen;BirgitMinichmayr;LarsEidinger;Hans-JochenWagner;NicoleMarischka;MarenAde;;;MarenAde;;;;0,00798;Drame; Romance;;;;;;Autre;8;12;2010;2;3,4;119;102042;641
141641;LuciferetMoi;Jean-FrancoisBalmer;ClaudeChabrol;OrsonWelles;PierreEtaix;Grand-Jouan;;;Grand-Jouan;GerardZingg;BertrandTavernier;;0,00641;Comedie dramatique; Fantastique;;;;;;France;4;2;2009;2;4;98;;111
141650;LePaysal'envers;JeanDampierre;ManuelGomez;LenaBlou;MichelRogers;SylvaineDampierre;;;;;;;0,01356;Documentaire;;;;;;;France;29;4;2009;2;3,5;90;2662;521
141694;HowDoYouKnow;ReeseWitherspoon;OwenWilson;PaulRudd;JackNicholson;JamesL.Brooks;;;JamesL.Brooks;;;;0,02583;Comedie; Romance;;;;;;USA;26;1;2011;2;2,9;116;120000000;75105
141699;TheBack-UpPlan;JenniferLopez;"AlexO&#039;Loughlin";MichaelaWatkins;NoureenDeWulf;AlanPoul;;;KateAngelo;;;;0,02583;Comedie; Romance;;;;;;USA;19;5;2010;2;2,2;107;35000000;196238
141733;Coursier;MichaelYoun;GeraldineNakache;JimmyJean-Louis;CatalinaDenis;HerveRenoh;;;HerveRenoh;RomainLevy;;;0,02372;Comedie;;;;;;;France;24;2;2010;2;2,6;95;2314305;146264
141753;LaMeute;YolandeMoreau;EmilieDequenne;BenjaminBiolay;PhilippeNahon;FranckRichard;;;FranckRichard;;;;0,0073;Fantastique; Epouvante-horreur; Thriller;;;;;France;29;9;2010;2;2,1;85;3133973,16;21898
141782;Kolmeviisastamiesta;KariHeiskanen;PerttiSveholm;TimoTorikka;IrinaBjorklund;MikaKaurismaki;;;MikaKaurismaki;PetriKarra;PetriKarra;;0,02284;Drame;;;;;;;Autre;23;12;2009;2;2,6;86;270000;2324
141806;TheCongress;RobinWright;HarveyKeitel;DannyHuston;JonHamm;AriFolman;;;AriFolman;StanislawLem;;;0,02552;Animation; Drame; Science Fiction;;;;;Autre;3;7;2013;2;3,4;123;9376560;18080
141808;TheGreatGatsby;LeonardoDiCaprio;TobeyMaguire;CareyMulligan;IslaFisher;BazLuhrmann;;;CraigPearce;BazLuhrmann;F.ScottFitzgerald;;0,0334;Drame; Romance;;;;;;Autre;15;5;2013;2;2,8;142;105000000;760438
141826;LaDanse,leballetdel'OperadeParis;BrigitteLefevre;EmilieCozette;AurelieDupont;DorotheeGilbert;FrederickWiseman;;;;;;;0,02281;Documentaire; Musical;;;;;;France;7;10;2009;2;3,8;158;;16738
141827;Pandora'ninKutusu;TsillaChelton;DeryaAlabora;OvulAvkiran;OsmanSonant;YesimUstaoglu;;;YesimUstaoglu;SemaKaygusuz;;;0,02093;Drame;;;;;;;France;29;4;2009;2;3,5;112;;3263
141844;Carriers;ChrisPine;PiperPerabo;LouTaylorPucci;EmilyVanCamp;AlexPastor;DavidPastor;;AlexPastor;DavidPastor;;;0,04368;Drame; Epouvante-horreur;;;;;;USA;26;5;2010;2;2,8;84;104352;56944
141845;Desordres;IsaachdeBankole;SoniaRolland;NielsSchneider;LucienGuignard;EtienneFaure;;;EtienneFaure;;;;0,01887;Thriller;;;;;;;France;17;4;2013;2;1,8;100;;70
141890;LesTuche;Jean-PaulRouve;IsabelleNanty;ClaireNadeau;TheoFernandez;OlivierBaroux;;;PhilippeMechlen;ChantalLauby;ChantalLauby;;0,03024;Comedie;;;;;;;France;1;7;2011;4;2,3;95;11818692,72;354177
141912;BitchSlap;JuliaVoth;ErinCummings;AmericaOlivo;MichaelHurst;RickJacobson;;;RickJacobson;EricGruendemann;;;0,00503;Action; Comedie;;;;;;USA;20;6;2012;2;1,4;109;;149
141913;BlackDynamite;MichaelJaiWhite;SalliRichardson-Whitfield;TommyDavidson;ArsenioHall;ScottSanders;;;ByronMinns;MichaelJaiWhite;ScottSanders;;0,01475;Action; Comedie;;;;;;USA;13;1;2010;2;2,9;90;2900000;6504
141945;Qu'unseultienneetlesautressuivront;RedaKateb;MarcBarbe;FaridaRahouadj;VincentRottiers;LeaFehner;;;LeaFehner;CatherinePaille;LeaFehner;;0,02334;Drame;;;;;;;France;9;12;2009;2;3,9;119;21147;12438
142069;Amour,sexeetmobylette;;;;;MariaSilviaBazzoli;ChristianLelong;;MariaSilviaBazzoli;ChristianLelong;;;0,00379;Documentaire;;;;;;;France;8;4;2009;2;2,8;95;9976;1168
142070;LesBrebisfontdelaresistance;JoseBove;;;;CatherinePozzoDiBorgo;;;CatherinePozzoDiBorgo;;;;0,01328;Documentaire;;;;;;;France;1;4;2009;2;2,8;90;1986;317
142075;Temoinindesirable;HollmanMorris;;;;JuanJoseLozano;;;;;;;0,02334;Documentaire;;;;;;;France;15;4;2009;2;3,2;85;4578;1537
142076;KatangaBusiness;;;;;ThierryMichel;;;GastonMushid;;;;0,0078;Documentaire;;;;;;;France;15;4;2009;2;3,1;83;105707;1402
142077;Nemeliberezpasjem'encharge;MichelVaujour;;;;FabienneGodet;;;FabienneGodet;FranckVassal;;;0,02287;Documentaire;;;;;;;France;8;4;2009;2;3,9;107;107907;10556
142078;Rondo;Jean-PierreMarielle;JulienFrison;AuroreClement;AgatheNatanson;OlivierVanMalderghem;;;OlivierVanMalderghem;;;;0,02334;Drame;;;;;;;Autre;28;3;2012;2;2,9;93;2700000;873
142079;HikoShojo;MasakoIzumi;MitsuoHamada;JunHamamura;TanieKitabayashi;KirioUrayama;;;YoshioIshido;KirioUrayama;;;0,01423;Drame;;;;;;;Autre;22;7;2009;2;3,6;116;;1682
142082;LaLoideMurphy;PioMarmai;KarimBelkhadra;OmarSy;FannyValette;ChristopheCampos;;;ChristopheCampos;MabroukelMechri;;;0,02338;Comedie; Policier;;;;;;France;4;11;2009;2;1,8;94;6372000;44118
142084;HitganvutYehidim;GuyAdler;OzZehavi;MichaelAloni;DaliaBeger;DoverKosashvili;;;DoverKosashvili;ReuvenHecker;YehoshuaKenaz;;0,02281;Drame;;;;;;;Autre;25;5;2011;2;2,8;116;122671;5157
142086;Tanathur;LanaHajYehya;AliBadarni;KaisNashif;ZuhaidaSabbagh;TawfikAbuWael;;;TawfikAbuWael;;;;0,02281;Drame;;;;;;;Autre;23;5;2012;2;1,9;80;;2072
142087;TheSlut;HagarBenAsher;IshaiGolan;ItchoAvital;YoavLevi;HagarBenAsher;;;HagarBenAsher;;;;0,00844;Drame;;;;;;;Autre;11;7;2012;2;2,6;87;204820;1834
