,ID_x,titre_original,acteur_1,acteur_2,acteur_3,acteur_4,real_1,real_2,real_3,scen_1,scen_2,scen_3,scen_4,score_disctrib,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,pays,jour_sortie,mois_sortie,annee_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,Budget_dollards,ID_y,annee,titre,premiere_semaine,budget
1057,55680,LaPremierefoisquej'aieu20ans,MarilouBerry,MyriamMoraly,CatherineJacob,SergeRiaboukine,LorraineLevy,,,LorraineLevy,SusieMorgenstern,,,"0,03024",Comédie,,,,,,,France,6.0,10.0,2004.0,2.0,3.0,98.0,86966.0,984074.0,1212.0,2004.0,LaPremierefoisquej'aieu20ans,86966.0,4078836
1058,55681,Unpetitjeusansconsequence,SandrineKiberlain,YvanAttal,Jean-PaulRouve,MarinaFois,BernardRapp,,,JeanDell,GeraldSibleyras,BernardRapp,,"0,03024",Comédie,,,,,,,France,15.0,12.0,2004.0,2.0,3.1,88.0,153559.0,2095403.0,1158.0,2004.0,Unpetitjeusansconsequence,153559.0,"7754514,48"
1059,55717,Chok-Dee,DidaDiafat,BernardGiraudeau,Lakshan,FlorenceFaivre,XavierDurringer,,,FrancoisGreze,ChristopheMordellet,XavierDurringer,,"0,02334",Drame, Arts Martiaux,,,,,,France,16.0,2.0,2005.0,2.0,3.2,105.0,111590.0,812120.0,,,,,
1060,55718,ShrektheThird,,,,,ChrisMiller(LX),RamanHui,,JeffreyPrice,PeterS.Seaman,ChrisMiller(LX),,"0,02429",Animation, Comédie, Fantastique,,,,,U.S.A.,13.0,6.0,2007.0,2.0,3.2,93.0,1751471.0,160000000.0,116.0,2007.0,ShrektheThird,1751471.0,160000000
1061,55720,Unevieillemaitresse,AsiaArgento,Fu&#039;adAitAattou,RoxaneMesquida,ClaudeSarraute,CatherineBreillat,,,CatherineBreillat,JulesBarbeyd&#039;Aurevilly,,,"0,02587",Drame,,,,,,,France,30.0,5.0,2007.0,2.0,3.4,110.0,50343.0,6000000.0,9705.0,2007.0,Unevieillemaitresse,50343.0,"6208870,32"
1062,55721,L'Empiredesloups,JeanReno,JocelynQuivrin,ArlyJover,LauraMorante,ChrisNahon,,,ChrisNahon,Jean-ChristopheGrange,Jean-ChristopheGrange,,"0,01455",Action, Policier, Thriller,,,,,France,20.0,4.0,2005.0,2.0,2.2,128.0,429165.0,25920000.0,764.0,2005.0,L'Empiredesloups,429165.0,"25847125,92"
1063,55768,AmericanPastoral,EwanMcGregor,JenniferConnelly,DakotaFanning,DavidStrathairn,EwanMcGregor,,,JohnRomano,PhilipRoth,,,"0,02658",Policier, Drame, Historique,,,,,U.S.A.,28.0,12.0,2016.0,2.0,2.8,108.0,18114.0,544098.0,,,,,
1064,55774,Cars,,,,,JohnLasseter,,,KielMurray,JohnLasseter,DanFogelman,,"0,01512",Action, Animation, Comédie, Fantastique,,,,U.S.A.,14.0,6.0,2006.0,2.0,4.0,96.0,438793.0,120000000.0,339.0,2006.0,Cars,438793.0,70000000
1065,55776,Avantqu'ilnesoittroptard,FredericDiefenthal,EmilieDequenne,OlivierSitruk,VanessaLarre,LaurentDussaux,,,AlainLayrac,AlainLayrac,,,"0,02158",Comédie,,,,,,,France,4.0,5.0,2005.0,2.0,2.6,84.0,60406.0,627843.0,904.0,2005.0,Avantqu'ilnesoittroptard,60406.0,2775600
1066,55792,TheIsland,EwanMcGregor,ScarlettJohansson,DjimonHounsou,SteveBuscemi,MichaelBay,,,CaspianTredwell-Owen,AlexKurtzman,RobertoOrci,,"0,03340",Action, Science Fiction,,,,,,U.S.A.,17.0,8.0,2005.0,2.0,2.9,132.0,630433.0,126000000.0,721.0,2005.0,TheIsland,630433.0,122000000
1067,55904,"L'Unreste,l'autrepart",DanielAuteuil,PierreArditi,CharlotteGainsbourg,NathalieBaye,ClaudeBerri,,,ClaudeBerri,ClaudeBerri,,,"0,03024",Comédie dramatique,,,,,,,France,12.0,1.0,2005.0,2.0,3.4,109.0,344396.0,5817038.0,752.0,2005.0,"L'Unreste,l'autrepart",344396.0,"10761171,84"
1068,55907,AssaultonPrecinct13,EthanHawke,LaurenceFishburne,JohnLeguizamo,MariaBello,Jean-FrancoisRichet,,,JamesDeMonaco,JohnCarpenter,,,"0,04368",Action,,,,,,,France,2.0,3.0,2005.0,2.0,3.4,110.0,194391.0,30000000.0,,,,,
1069,55982,AHistoryofViolence,ViggoMortensen,MariaBello,EdHarris,WilliamHurt,DavidCronenberg,,,JoshOlson,JohnWagner,VinceLocke,,"0,04368",Thriller,,,,,,,U.S.A.,2.0,11.0,2005.0,2.0,4.4,95.0,277394.0,32000000.0,757.0,2005.0,AHistoryofViolence,277394.0,32000000
1070,55983,TheDeparted,LeonardoDiCaprio,MattDamon,JackNicholson,RayWinstone,MartinScorsese,,,WilliamMonahan,,,,"0,02295",Policier, Drame, Thriller,,,,,U.S.A.,29.0,11.0,2006.0,2.0,4.0,150.0,616912.0,90000000.0,343.0,2006.0,TheDeparted,616912.0,90000000
1071,55984,LesPoupeesrusses,NathalieMarchak,Jean-LouisBarcelona,RomainDuris,AudreyTautou,CedricKlapisch,,,CedricKlapisch,BarbaraConstantine,,,"0,02158",Comédie,,,,,,,France,15.0,6.0,2005.0,2.0,3.8,125.0,662329.0,12500000.0,709.0,2005.0,LesPoupeesrusses,662329.0,11523600
1072,55987,MariaFullofGrace,CatalinaSandinoMoreno,YennyPaolaVega,WilsonGuerrero,JohannaAndreaMora,JoshuaMarston,,,JoshuaMarston,,,,"0,02552",Drame,,,,,,,Colombie,1.0,12.0,2004.0,2.0,4.2,101.0,72091.0,3000000.0,,,,,
1073,56025,Slacker,RichardLinklater,RudyBasquez,JeanCaffeine,JanHockey,RichardLinklater,,,RichardLinklater,,,,"0,01009",Comédie dramatique,,,,,,,U.S.A.,14.0,9.0,2004.0,1.0,4.0,97.0,719.0,23000.0,,,,,
1074,56029,Elektra,JenniferGarner,TerenceStamp,WillYunLee,GoranVisnjic,RobBowman,,,ZakPenn,RavenMetzner,StuZicherman,,"0,02846",Action, Fantastique,,,,,,U.S.A.,9.0,3.0,2005.0,2.0,2.2,90.0,241007.0,43000000.0,799.0,2005.0,Elektra,241007.0,65000000
1075,56032,Toutelabeautedumonde,MarcLavoine,ZoeFelix,Jean-PierreDarroussin,AlbaneDuterc,MarcEsposito,,,MarcEsposito,MarcEsposito,,,"0,01223",Comédie dramatique, Romance,,,,,,France,8.0,2.0,2006.0,2.0,2.1,103.0,271939.0,3654533.0,398.0,2006.0,Toutelabeautedumonde,271939.0,5724000
1076,56038,TheIceHarvest,JohnCusack,BillyBobThornton,ConnieNielsen,RandyQuaid,HaroldRamis,,,RichardRusso,RobertBenton,ScottPhillips,,"0,02610",Policier,,,,,,,U.S.A.,1.0,2.0,2006.0,2.0,2.8,88.0,38076.0,16000000.0,934.0,2005.0,TheIceHarvest,38076.0,16000000
1077,56061,KissKissBangBang,RobertDowneyJr.,ValKilmer,MichelleMonaghan,CorbinBernsen,ShaneBlack,,,ShaneBlack,BrettHalliday,BrettHalliday,,"0,03340",Comédie, Policier,,,,,,U.S.A.,14.0,9.0,2005.0,2.0,3.7,102.0,154354.0,15000000.0,,,,,
1078,56062,LesBrigadesduTigre,ClovisCornillac,DianeKruger,EdouardBaer,OlivierGourmet,JeromeCornuau,,,XavierDorison,FabienNury,JeromeCornuau,,"0,02295",Policier,,,,,,,France,12.0,4.0,2006.0,2.0,3.3,125.0,407863.0,26352000.0,,,,,
1079,56066,AGoodYear,RussellCrowe,AlbertFinney,MarionCotillard,AbbieCornish,RidleyScott,,,MarcKlein,PeterMayle,,,"0,02846",Comédie, Drame, Romance,,,,,U.S.A.,3.0,1.0,2007.0,2.0,1.9,118.0,116038.0,35000000.0,488.0,2006.0,AGoodYear,116038.0,35000000
1080,56067,SinCity,BruceWillis,MickeyRourke,JessicaAlba,BenicioDelToro,RobertRodriguez,FrankMiller,QuentinTarantino,RobertRodriguez,FrankMiller,FrankMiller,,"0,01130",Action, Policier, Thriller,,,,,U.S.A.,1.0,6.0,2005.0,2.0,3.6,123.0,430479.0,40000000.0,735.0,2005.0,SinCity,430479.0,40000000
1081,56136,Spider-Man3,TobeyMaguire,KirstenDunst,JamesFranco,ThomasHadenChurch,SamRaimi,,,AlvinSargent,SamRaimi,IvanRaimi,,"0,01455",Action, Fantastique,,,,,,U.S.A.,1.0,5.0,2007.0,1.0,3.7,139.0,2778533.0,258000000.0,25.0,2007.0,Spider-Man3,804345.0,258000000
1082,56143,BricedeNice,JeanDujardin,BrunoSalomone,ClovisCornillac,ElodieBouchez,JamesHuth,,,JeanDujardin,KarineAngeli,JamesHuth,,"0,02295",Comédie,,,,,,,France,6.0,4.0,2005.0,2.0,2.8,98.0,1346829.0,5767200.0,703.0,2005.0,BricedeNice,1346829.0,5762151
1083,56147,TheNewWorld,ColinFarrell,ChristianBale,Q&#039;OriankaKilcher,NoahTaylor,TerrenceMalick,,,TerrenceMalick,,,,"0,04368",Aventure, Historique, Romance,,,,,U.S.A.,15.0,2.0,2006.0,2.0,4.2,136.0,315159.0,30000000.0,768.0,2005.0,TheNewWorld,315159.0,30000000
1084,56148,Chaos,JasonStatham,RyanPhillippe,WesleySnipes,HenryCzerny,TonyGiglio,,,TonyGiglio,,,,"0,02295",Action, Policier, Drame,,,,,U.S.A.,18.0,1.0,2006.0,2.0,2.2,100.0,100296.0,12500000.0,2115.0,2001.0,Chaos,366179.0,7873200
1085,56258,LastDays,MichaelPitt,LukasHaas,AsiaArgento,ScottGreen,GusVanSant,,,GusVanSant,,,,"0,01548",Drame,,,,,,,U.S.A.,13.0,5.0,2005.0,4.0,4.3,97.0,91689.0,463080.0,,,,,
1086,56264,HouseofWax,ElishaCuthbert,ChadMichaelMurray,ParisHilton,JaredPadalecki,JaumeCollet-Serra,,,CharlesBelden,CareyW.Hayes,ChadHayes,,"0,03340",Epouvante-horreur, Thriller,,,,,,U.S.A.,25.0,5.0,2005.0,2.0,3.7,113.0,140644.0,40000000.0,,,,,
1087,56283,DOA:DeadorAlive,JaimePressly,HollyValance,SarahCarter,EricRoberts,CoreyYuen,,,J.F.Lawton,AdamGross,SethGross,,"0,02295",Action, Arts Martiaux,,,,,,U.S.A.,18.0,7.0,2007.0,2.0,1.9,86.0,43958.0,21000000.0,10490.0,2006.0,DOA:DeadorAlive,43958.0,21000000
1088,56284,NorthCountry,CharlizeTheron,FrancesMcDormand,SissySpacek,WoodyHarrelson,NikiCaro,,,MichaelSeitzman,ClaraBingham,LauraLeedy,,"0,03340",Drame,,,,,,,U.S.A.,8.0,3.0,2006.0,2.0,3.3,126.0,49603.0,35000000.0,919.0,2005.0,NorthCountry,49603.0,35000000
1089,56393,WaroftheWorlds,TomCruise,DakotaFanning,JustinChatwin,MirandaOtto,StevenSpielberg,,,DavidKoepp,JoshFriedman,H.G.Wells,,"0,02331",Drame, Fantastique, Science Fiction,,,,,U.S.A.,6.0,7.0,2005.0,2.0,4.2,112.0,1700096.0,132000000.0,,,,,
1090,56428,Tuvasriremaisjetequitte,JudithGodreche,SagamoreStevenin,ArianeSeguillon,CoralieRevel,PhilippeHarel,,,PhilippeHarel,EricAssous,IsabelleAlexis,,"0,02334",Comédie,,,,,,,France,5.0,1.0,2005.0,2.0,2.9,97.0,119694.0,1182141.0,858.0,2005.0,Tuvasriremaisjetequitte,119694.0,5691600
1091,56434,RunningScared,PaulWalker,CameronBright,VeraFarmiga,KarelRoden,WayneKramer,,,WayneKramer,,,,"0,04368",Policier,,,,,,,U.S.A.,1.0,3.0,2006.0,2.0,2.2,120.0,43074.0,15000000.0,,,,,
1092,56435,Goal!,KunoBecker,AlessandroNivola,MarcelIures,StephenDillane,DannyCannon,,,MikeJefferies,AdrianButchart,IanLaFrenais,,"0,01512",Drame,,,,,,,Grande-Bretagne,12.0,10.0,2005.0,2.0,2.8,120.0,165007.0,10000000.0,,,,,
1093,56481,Surveillance,JuliaOrmond,BillPullman,PellJames,RyanSimpkins,JenniferLynch,,,JenniferLynch,KentHarper,,,"0,02538",Drame, Thriller,,,,,,U.S.A.,30.0,7.0,2008.0,2.0,2.9,98.0,28117.0,3500000.0,10307.0,2008.0,Surveillance,28117.0,3500000
1094,56539,JoyeuxNoel,DianeKruger,BennoFurmann,GuillaumeCanet,GaryLewis,ChristianCarion,,,ChristianCarion,,,,"0,01223",Drame, Historique, Guerre,,,,,France,9.0,11.0,2005.0,2.0,3.1,115.0,606009.0,19603959.0,717.0,2005.0,JoyeuxNoel,606009.0,"19603959,12"
1095,56545,LesFautesd'orthographe,DamienJouillerot,CaroleBouquet,OlivierGourmet,RaphaelGoldman,Jean-JacquesZilbermann,,,Jean-JacquesZilbermann,PhilippeLasry,,,"0,02579",Drame,,,,,,,France,3.0,11.0,2004.0,2.0,3.3,90.0,121973.0,2065598.0,1160.0,2004.0,LesFautesd'orthographe,121973.0,"4799943,36"
1096,56622,Indignados,MamebettyHonoreDiallo,FionaMonbet,IsabelVendrellCortes,NawelBenKraiem,TonyGatlif,,,TonyGatlif,StephaneHessel,,,"0,02516",Documentaire,,,,,,,France,7.0,3.0,2012.0,2.0,2.4,90.0,11652.0,,,,,,
1097,56714,MillionDollarBaby,ClintEastwood,MorganFreeman,HilarySwank,JayBaruchel,ClintEastwood,,,PaulHaggis,F.X.Toole,,,"0,02158",Drame,,,,,,,U.S.A.,23.0,3.0,2005.0,2.0,4.9,132.0,774989.0,30000000.0,1051.0,2005.0,MillionDollarBaby,774989.0,30000000
1098,56716,LeCarton,VincentDesagnat,BrunoSalomone,OmarSy,FredTestot,CharlesNemes,,,ClementMichel,SebastienFechner,,,"0,03340",Comédie,,,,,,,France,6.0,10.0,2004.0,2.0,3.1,88.0,170495.0,2089964.0,1165.0,2004.0,LeCarton,170495.0,5400000
1099,56717,Yu-Gi-Oh!TheMovie,,,,,HatsukiTsuji,ChristopherCollet,EricStuart,NormanJ.Grossfeld,,,,"0,03340",Action, Aventure, Animation, Famille, Fantastique, Thriller,,Japon,10.0,11.0,2004.0,2.0,2.1,100.0,35805.0,20000000.0,,,,,
1100,56718,CorpseBride,,,,,MikeJohnson,TimBurton,,JohnAugust,CarolineThompson,PamelaPettler,,"0,03340",Animation, Famille, Fantastique, Comédie musicale, Romance,,,U.S.A.,19.0,10.0,2005.0,2.0,4.2,77.0,506716.0,40000000.0,727.0,2005.0,CorpseBride,506716.0,30000000
1101,56722,"Zidane,unportraitduXXIemesiecle",ZinedineZidane,,,,PhilippeParreno,DouglasGordon(II),,,,,,"0,02331",Documentaire,,,,,,,France,24.0,5.0,2006.0,2.0,3.3,90.0,49686.0,2590000.0,,,,,
1102,56738,Lestempsquichangent,CatherineDeneuve,GerardDepardieu,GilbertMelki,LubnaAzabal,AndreTechine,,,AndreTechine,LaurentGuyot,PascalBonitzer,,"0,00822",Drame, Romance,,,,,,France,15.0,12.0,2004.0,2.0,4.0,90.0,163021.0,545255.0,,,,,
1103,56739,TheConstantGardener,RalphFiennes,RachelWeisz,DannyHuston,BillNighy,FernandoMeirelles,,,JeffreyCaine,JohnLeCarre,,,"0,02158",Drame, Romance, Thriller,,,,,U.S.A.,28.0,12.0,2005.0,2.0,3.5,128.0,215237.0,25000000.0,774.0,2005.0,TheConstantGardener,215237.0,25000000
1104,56792,Iononhopaura,GiuseppeCristiano,AitanaSanchez-Gijon,DinoAbbrescia,GiorgioCareccia,GabrieleSalvatores,,,NiccoloAmmaniti,FrancescaMarciano,NiccoloAmmaniti,,"0,02295",Drame, Thriller,,,,,,Italie,3.0,8.0,2005.0,2.0,3.5,102.0,22873.0,1615328.0,,,,,
1105,56796,MadMoney,DianeKeaton,QueenLatifah,KatieHolmes,TedDanson,CallieKhouri,,,CallieKhouri,GlennGers,NeilMcKay,,"0,01105",Comédie,,,,,,,U.S.A.,23.0,7.0,2008.0,2.0,2.9,100.0,36516.0,22000000.0,9991.0,2008.0,MadMoney,36516.0,22000000
1106,56798,ChickenLittle,,,,,MarkDindal,,,SteveBencich,RonJ.Friedman,RonAnderson,,"0,01512",Aventure, Animation, Comédie, Science Fiction,,,,U.S.A.,7.0,12.0,2005.0,2.0,3.0,81.0,624517.0,150000000.0,712.0,2005.0,ChickenLittle,624517.0,60000000
1107,56824,TheGuardian,KevinCostner,AshtonKutcher,SelaWard,MelissaSagemiller,AndrewDavis,,,RonL.Brinkerhoff,,,,"0,02585",Action, Aventure, Drame,,,,,U.S.A.,20.0,12.0,2006.0,2.0,2.1,137.0,79041.0,70000000.0,,,,,
1108,56826,Deshommesetdesdieux,LambertWilson,MichaelLonsdale,OlivierRabourdin,PhilippeLaudenbach,XavierBeauvois,,,XavierBeauvois,EtienneComar,,,"0,02658",Drame,,,,,,,France,8.0,9.0,2010.0,2.0,4.1,120.0,467950.0,4320000.0,,,,,
1109,56827,Toutpourplaire,AnneParillaud,JudithGodreche,MathildeSeigner,PascalElbe,CecileTelerman,,,CecileTelerman,JeromeSoubeyrand,,,"0,01427",Comédie,,,,,,,France,16.0,3.0,2005.0,2.0,3.4,105.0,489073.0,5734800.0,726.0,2005.0,Toutpourplaire,489073.0,"5737942,8"
1110,56828,Atoutdesuite,IsildLeBesco,OuassiniEmbarek,NicolasDuvauchelle,LaurenceCordier,BenoitJacquot,,,BenoitJacquot,,,,"0,02610",Drame, Thriller,,,,,,France,8.0,12.0,2004.0,2.0,4.6,95.0,21743.0,248565.0,,,,,
1111,56830,Travaux,CaroleBouquet,Jean-PierreCastaldi,AldoMaccione,DidierFlamand,BrigitteRouan,,,BrigitteRouan,EricBesnard,Jean-FrancoisGoyet,,"0,02610",Comédie,,,,,,,France,1.0,6.0,2005.0,2.0,4.2,95.0,184154.0,4690000.0,,,,,
1112,56833,TheHitchhiker'sGuidetotheGalaxy,MartinFreeman,YasiinBey,SamRockwell,JohnMalkovich,GarthJennings,,,DouglasAdams,KareyKirkpatrick,GarthJennings,,"0,01512",Aventure, Comédie, Science Fiction,,,,,U.S.A.,17.0,8.0,2005.0,2.0,3.5,108.0,240257.0,50000000.0,782.0,2005.0,TheHitchhiker'sGuidetotheGalaxy,240257.0,50000000
1113,56842,LeParfumdeladameennoir,DenisPodalydes,Jean-NoelBroute,PierreArditi,SabineAzema,BrunoPodalydes,,,BrunoPodalydes,GastonLeroux,,,"0,01223",Comédie, Policier,,,,,,France,14.0,9.0,2005.0,2.0,3.5,115.0,186568.0,11881096.0,800.0,2005.0,LeParfumdeladameennoir,186568.0,"11881096,2"
1114,56861,AeFondKiss,AttaYaqub,EvaBirthistle,ShabanaBakhsh,ShamshadAkhtar,KenLoach,,,PaulLaverty,,,,"0,01427",Drame, Romance,,,,,,Grande-Bretagne,14.0,7.0,2004.0,2.0,4.0,103.0,91676.0,30148.0,,,,,
1115,56871,Shimianmaifu,AndyLau,ZiyiZhang,TakeshiKaneshiro,SongDandan,YimouZhang,,,BinWang,FengLi,YimouZhang,,"0,02331",Action, Drame, Historique, Arts Martiaux,,,,Chine,17.0,11.0,2004.0,2.0,4.1,119.0,219629.0,14000000.0,,,,,
1116,56885,Firewall,DavidLewis(IV),RobertPatrick,RobertForster,AlanArkin,RichardLoncraine,,,JoeForte,,,,"0,03340",Policier, Thriller,,,,,,U.S.A.,5.0,4.0,2006.0,2.0,1.8,104.0,77647.0,50000000.0,524.0,2006.0,Firewall,77647.0,60000000
1117,56894,Daremoshiranai,YuyaYagira,AyuKitaura,HieiKimura,MomokoShimizu,HirokazuKore-eda,,,HirokazuKore-eda,,,,"0,02552",Drame,,,,,,,Japon,10.0,11.0,2004.0,2.0,4.3,141.0,45361.0,684118.0,,,,,
1118,56899,TheLovelyBones,SaoirseRonan,MarkWahlberg,StanleyTucci,RachelWeisz,PeterJackson,,,PeterJackson,FranWalsh,PhilippaBoyens,,"0,02429",Drame, Fantastique,,,,,,U.S.A.,10.0,2.0,2010.0,2.0,2.8,128.0,176065.0,65000000.0,10279.0,2009.0,TheLovelyBones,176065.0,65000000
1119,56902,Coldwater,P.J.Boudousque,JamesC.Burns,ChrisPetrovski,OctaviusJ.Johnson,VincentGrashaw,,,VincentGrashaw,MarkPenney,,,"0,02472",Drame, Thriller,,,,,,U.S.A.,9.0,7.0,2014.0,2.0,2.9,108.0,34511.0,700000.0,,,,,
1120,56910,Jarhead,JakeGyllenhaal,ScottMacDonald,PeterSarsgaard,JamieFoxx,SamMendes,,,WilliamBroylesJr.,AnthonySwofford,,,"0,02331",Drame, Guerre,,,,,,U.S.A.,11.0,1.0,2006.0,2.0,3.8,123.0,141455.0,72000000.0,837.0,2005.0,Jarhead,141455.0,72000000
1121,56995,Papa,AlainChabat,MartinCombes,YaelAbecassis,JudithGodreche,MauriceBarthelemy,,,MauriceBarthelemy,,,,"0,01455",Comédie dramatique,,,,,,,France,1.0,6.0,2005.0,2.0,4.0,80.0,120645.0,3500000.0,825.0,2005.0,Papa,120645.0,4968000
1122,56996,FlightPlan,JodieFoster,MichaelIrby,AssafCohen,ShaneEdelman,RobertSchwentke,,,BillyRay,TerryHayes,PeterA.Dowling,,"0,01512",Drame, Thriller,,,,,,U.S.A.,9.0,11.0,2005.0,2.0,2.9,98.0,379588.0,55000000.0,,,,,
1123,57038,L'Antidote,ChristianClavier,JacquesVilleret,AgnesSoral,AnnieGregorio,VincentdeBrus,,,ArnaudLemort,EricBesnard,JacquesBesnard,,"0,03340",Comédie,,,,,,,France,30.0,3.0,2005.0,2.0,2.9,107.0,302414.0,5194913.0,761.0,2005.0,L'Antidote,302414.0,15303600
1124,57040,Or,DanaIvgy,RonitElkabetz,MesharCohen,KatiaZinbris,KerenYedaya,,,KerenYedaya,SariEzouz,,,"0,02334",Drame, Romance,,,,,,Israël,1.0,12.0,2004.0,2.0,3.9,100.0,21023.0,29194.0,,,,,
1125,57060,TheCuriousCaseofBenjaminButton,BradPitt,CateBlanchett,JuliaOrmond,TarajiP.Henson,DavidFincher,,,EricRoth,RobinSwicord,F.ScottFitzgerald,,"0,03340",Drame, Fantastique, Romance,,,,,U.S.A.,4.0,2.0,2009.0,2.0,3.9,155.0,826315.0,150000000.0,24.0,2008.0,TheCuriousCaseofBenjaminButton,826315.0,150000000
1126,57112,LesFablesdeStarewitch,,,,,LadislasStarewitch,,,LadislasStarewitch,IreneStarewitch,JeandeLaFontaine,,"0,01439",Animation,,,,,,,France,9.0,2.0,2011.0,2.0,3.9,70.0,2050.0,32400.0,,,,,
1127,57125,TheTransporterII,JasonStatham,AlessandroGassman,AmberValletta,KateNauta,LouisLeterrier,,,LucBesson,RobertMarkKamen,,,"0,02372",Action, Policier, Thriller,,,,,France,3.0,8.0,2005.0,2.0,2.5,87.0,440512.0,32000000.0,,,,,
1128,57127,88Minutes,AlPacino,AliciaWitt,LeeleeSobieski,NealMcDonough,JonAvnet,,,GaryScottThompson,,,,"0,04368",Thriller,,,,,,,U.S.A.,30.0,5.0,2007.0,2.0,1.7,110.0,135889.0,30000000.0,75.0,2007.0,88Minutes,135889.0,30000000
1129,57128,Findmeguilty,JeffChena,TimCinnante,VinnyDeGennaro,JerryGrayson,SidneyLumet,,,T.J.Mancini,RobertMcCrea,SidneyLumet,,"0,04368",Comédie, Policier,,,,,,U.S.A.,13.0,9.0,2006.0,2.0,3.3,124.0,66767.0,13000000.0,,,,,
1130,57129,EvanAlmighty,SteveCarell,MorganFreeman,LaurenGraham,JohnGoodman,TomShadyac,,,SteveOedekerk,AlecSokolow,JoelCohen,,"0,02429",Comédie, Fantastique,,,,,,U.S.A.,15.0,8.0,2007.0,2.0,1.5,96.0,150994.0,175000000.0,150.0,2007.0,EvanAlmighty,150994.0,175000000
1131,57132,HellboyII:TheGoldenArmy,RonPerlman,SelmaBlair,DougJones,JamesDodd,GuillermodelToro,,,MikeMignola,GuillermodelToro,MikeMignola,,"0,02973",Action, Fantastique,,,,,,U.S.A.,29.0,10.0,2008.0,2.0,3.7,119.0,408413.0,85000000.0,,,,,
1132,57133,"Al'leessi,uneactriceafricaine",MustaphaAlassan,MahamaneBakabe,MoustaphaDiop,BoubacarSouna,RahmatouKeita,,,RahmatouKeita,,,,"0,00000",Documentaire,,,,,,,France,17.0,11.0,2010.0,2.0,3.0,69.0,44.0,,,,,,
1133,57138,PiratesoftheCaribbean:DeadMan'sChest,JohnnyDepp,OrlandoBloom,KeiraKnightley,BillNighy,GoreVerbinski,,,TedElliott,TerryRossio,TedElliott,,"0,01512",Action, Aventure, Fantastique,,,,,U.S.A.,2.0,8.0,2006.0,2.0,3.5,151.0,2708112.0,225000000.0,321.0,2006.0,PiratesoftheCaribbean:DeadMan'sChest,2708112.0,225000000
1134,57139,PiratesoftheCaribbean:AtWorld'sEnd,JohnnyDepp,OrlandoBloom,KeiraKnightley,GeoffreyRush,GoreVerbinski,,,TedElliott,TerryRossio,TedElliott,,"0,01512",Action, Aventure, Fantastique,,,,,U.S.A.,23.0,5.0,2007.0,2.0,3.1,169.0,2709377.0,300000000.0,28.0,2007.0,PiratesoftheCaribbean:AtWorld'sEnd,2709377.0,300000000
1135,57186,Mapetiteplanetecherie,,,,,Jacques-RemyGirerd,,,,,,,"0,00950",Animation,,,,,,,France,20.0,10.0,2010.0,2.0,3.4,44.0,8784.0,,,,,,
1136,57197,JungleCruise,EmilyBlunt,DwayneJohnson,JessePlemons,JackWhitehall,JaumeCollet-Serra,,,JohnRequa,GlennFicarra,MichaelGreen,,"0,02489",Aventure,,,,,,,U.S.A.,28.0,7.0,2021.0,2.0,3.2,128.0,284661.0,200000000.0,18730.0,2021.0,JungleCruise,284681.0,200000000
1137,57211,Gabrielle,IsabelleHuppert,PascalGreggory,ClaudiaColi,ThierryHancisse,PatriceChereau,,,Anne-LouiseTrividic,PatriceChereau,JosephConrad,,"0,02158",Drame,,,,,,,France,28.0,9.0,2005.0,2.0,3.4,90.0,103731.0,332829.0,841.0,2005.0,Gabrielle,103731.0,5745600
1138,57212,ShrekForeverAfter,,,,,MikeMitchell(V),,,JoshKlausner,DarrenLemke,TimSullivan,,"0,02429",Animation, Comédie, Famille, Fantastique,,,,U.S.A.,30.0,6.0,2010.0,2.0,3.2,93.0,1722859.0,165000000.0,10368.0,2010.0,ShrekForeverAfter,1722859.0,165000000
1139,57215,R.V.:RunawayVacation,RobinWilliams,CherylHines,HunterParrish,Jojo,BarrySonnenfeld,,,GeoffRodkey,LowellGanz,BabalooMandel,,"0,01455",Aventure, Comédie, Famille,,,,,U.S.A.,19.0,7.0,2006.0,2.0,2.3,98.0,55491.0,65000000.0,,,,,
1140,57216,WassupRockers,DavidLivingston,JonathanVelasquez,FranciscoPedrasa,MiltonVelasquez,LarryClark,,,LarryClark,MatthewFrost,,,"0,02467",Drame,,,,,,,U.S.A.,5.0,4.0,2006.0,2.0,3.8,106.0,22702.0,221574.0,,,,,
1141,57218,Combientum'aimes?,MonicaBellucci,BernardCampan,GerardDepardieu,Jean-PierreDarroussin,BertrandBlier,,,BertrandBlier,BertrandBlier,,,"0,01130",Comédie dramatique,,,,,,,France,26.0,10.0,2005.0,2.0,3.2,95.0,294836.0,10800000.0,781.0,2005.0,Combientum'aimes?,294836.0,10800000
1142,57242,LaPetiteChambre,MichelBouquet,FlorenceLoiret-Caille,EricCaravaca,JoelDelsaut,StephanieChuat,VeroniqueReymond,,StephanieChuat,VeroniqueReymond,,,"0,02472",Comédie dramatique,,,,,,,Suisse,16.0,2.0,2011.0,2.0,3.0,87.0,14448.0,216000.0,,,,,
1143,57293,Autobahnraser,AlexandraNeldel,LukeWilkins,HenrietteRichter-Rohl,Niels-BrunoSchmidt,MichaelKeusch,,,RobertKulzer,HermanWeigel,,,"0,04368",Action,,,,,,,Allemagne,21.0,7.0,2004.0,2.0,2.2,90.0,69431.0,7776000.0,,,,,
